Var1	Var2	value	logP	pval.thresh	Var_fact	pval.thresh_inv
AMP_21q	AMP_9q	1.8669590297981597e-20	-45.42739093996588	0.001	AMP_21q	1
DEL_1p	AMP_9q	0.4110050680871809	-0.8891497334495677	0.4110050680871809	DEL_1p	0.6676449825061443
DEL_6q	AMP_9q	0.9514199915334037	-0.04979968245151103	0.9514199915334037	DEL_6q	0.08399902535466287
DEL_8p	AMP_9q	0.47391558557393354	-0.7467260626533491	0.47391558557393354	DEL_8p	0.6171875753532254
DEL_12p	AMP_9q	0.9997450178542426	-2.5501465923171394e-4	0.9997450178542426	DEL_12p	0.001
DEL_13q	AMP_9q	0.9999985669929375	-1.4330080892124605e-6	0.9999985669929375	DEL_13q	0.001
DEL_14q	AMP_9q	0.9999993655551965	-6.344450047313797e-7	0.9999993655551965	DEL_14q	0.001
DEL_16p	AMP_9q	0.9962250692229809	-0.003782073810174868	0.9962250692229809	DEL_16p	0.01277556680765806
DEL_16q	AMP_9q	0.017121114383902084	-4.067442817869322	0.017121114383902084	DEL_16q	0.9898915351654639
DEL_17p	AMP_9q	0.9645636396964365	-0.03607946675352303	0.9645636396964365	DEL_17p	0.06705095142673358
DEL_18p	AMP_9q	0.6163480460444541	-0.4839434651941374	0.6163480460444541	DEL_18p	0.53475330304576
DEL_20p	AMP_9q	0.9954245000042719	-0.004585999635476355	0.9954245000042719	DEL_20p	0.012414851041899546
DEL_22q	AMP_9q	0.9999910553714485	-8.944668554927862e-6	0.9999910553714485	DEL_22q	0.001
t_4_14	AMP_9q	0.9999999797273931	-2.0272607131986205e-8	0.9999999797273931	t_4_14	0.001
t_11_14	AMP_9q	0.9999999999999485	-5.151434834260859e-14	0.9999999999999485	t_11_14	0.001
t_others	AMP_9q	0.9997294270147254	-2.706095967489328e-4	0.9997294270147254	t_others	0.0011686472582525074
HyperDiploidy	AMP_9q	5.856361794352792e-71	-161.71601304600412	0.001	HyperDiploidy	1
t_IgH	AMP_9q	1	0	1	t_IgH	0.001
AMP_1q	AMP_11p	NA	NA	NA	AMP_1q	NA
AMP_3p	AMP_11p	NA	NA	NA	AMP_3p	NA
AMP_3q	AMP_11p	NA	NA	NA	AMP_3q	NA
AMP_4p	AMP_11p	NA	NA	NA	AMP_4p	NA
AMP_4q	AMP_11p	NA	NA	NA	AMP_4q	NA
AMP_5p	AMP_11p	NA	NA	NA	AMP_5p	NA
AMP_5q	AMP_11p	NA	NA	NA	AMP_5q	NA
AMP_6p	AMP_11p	NA	NA	NA	AMP_6p	NA
AMP_6q	AMP_11p	NA	NA	NA	AMP_6q	NA
AMP_7p	AMP_11p	NA	NA	NA	AMP_7p	NA
AMP_7q	AMP_11p	NA	NA	NA	AMP_7q	NA
AMP_8q	AMP_11p	NA	NA	NA	AMP_8q	NA
AMP_9p	AMP_11p	NA	NA	NA	AMP_9p	NA
AMP_9q	AMP_11p	NA	NA	NA	AMP_9q	NA
AMP_11p	AMP_11p	NA	NA	NA	AMP_11p	NA
AMP_11q	AMP_11p	1.2283238125369926e-92	-211.63217806949658	0.001	AMP_11q	1
AMP_15q	AMP_11p	3.1516607283926106e-49	-111.67874002743716	0.001	AMP_15q	1
AMP_17p	AMP_11p	3.812192840884082e-9	-19.38506126458401	0.001	AMP_17p	0.9999999996927328
AMP_17q	AMP_11p	1.1217243922088279e-9	-20.608398699762866	0.001	AMP_17q	0.9999999998913283
AMP_18p	AMP_11p	3.32147560317272e-4	-8.00993122900337	0.001	AMP_18p	0.9998920061164978
AMP_18q	AMP_11p	2.936764659495631e-4	-8.133031852525699	0.001	AMP_18q	0.9999035694737181
AMP_19p	AMP_11p	5.932892411540037e-51	-115.65132788948951	0.001	AMP_19p	1
AMP_19q	AMP_11p	9.72949433562243e-50	-112.85409272447227	0.001	AMP_19q	1
AMP_21q	AMP_11p	2.05726567522019e-19	-43.027739007910355	0.001	AMP_21q	1
DEL_1p	AMP_11p	0.7222570523624516	-0.32537417524947093	0.7222570523624516	DEL_1p	0.3556290707624699
DEL_6q	AMP_11p	0.6569120186190915	-0.4202051832865614	0.6569120186190915	DEL_6q	0.4544722957242449
DEL_8p	AMP_11p	0.5840468094905371	-0.537774146128788	0.5840468094905371	DEL_8p	0.5125602263266271
DEL_12p	AMP_11p	0.9824063188013452	-0.017750289605317646	0.9824063188013452	DEL_12p	0.04261687982306198
DEL_13q	AMP_11p	0.9999999999999856	-1.443289932012714e-14	0.9999999999999856	DEL_13q	0.001
DEL_14q	AMP_11p	0.9999779888070952	-2.2011435154653057e-5	0.9999779888070952	DEL_14q	0.001
DEL_16p	AMP_11p	0.862299663999417	-0.14815243068018255	0.862299663999417	DEL_16p	0.25733578275670127
DEL_16q	AMP_11p	0.2461683454517004	-1.40173964599306	0.2461683454517004	DEL_16q	0.815799466239883
DEL_17p	AMP_11p	0.8724882493008197	-0.13640609284631053	0.8724882493008197	DEL_17p	0.2078597376709667
DEL_18p	AMP_11p	0.8538038648178867	-0.15805377806054816	0.8538038648178867	DEL_18p	0.261887800199904
DEL_20p	AMP_11p	0.9917172764290316	-0.008317215918275023	0.9917172764290316	DEL_20p	0.022861723014319456
DEL_22q	AMP_11p	0.9995752582871745	-4.248319411368347e-4	0.9995752582871745	DEL_22q	0.0012320126395230738
t_4_14	AMP_11p	0.9962622154747347	-0.003744787497691613	0.9962622154747347	t_4_14	0.007793778928125008
t_11_14	AMP_11p	0.9999999990453143	-9.546856643121929e-10	0.9999999990453143	t_11_14	0.001
t_others	AMP_11p	1	0	1	t_others	0.001
HyperDiploidy	AMP_11p	3.4666516603320273e-50	-113.8860654609828	0.001	HyperDiploidy	1
t_IgH	AMP_11p	1	0	1	t_IgH	0.001
AMP_1q	AMP_11q	NA	NA	NA	AMP_1q	NA
AMP_3p	AMP_11q	NA	NA	NA	AMP_3p	NA
AMP_3q	AMP_11q	NA	NA	NA	AMP_3q	NA
AMP_4p	AMP_11q	NA	NA	NA	AMP_4p	NA
AMP_4q	AMP_11q	NA	NA	NA	AMP_4q	NA
AMP_5p	AMP_11q	NA	NA	NA	AMP_5p	NA
AMP_5q	AMP_11q	NA	NA	NA	AMP_5q	NA
AMP_6p	AMP_11q	NA	NA	NA	AMP_6p	NA
AMP_6q	AMP_11q	NA	NA	NA	AMP_6q	NA
AMP_7p	AMP_11q	NA	NA	NA	AMP_7p	NA
AMP_7q	AMP_11q	NA	NA	NA	AMP_7q	NA
AMP_8q	AMP_11q	NA	NA	NA	AMP_8q	NA
AMP_9p	AMP_11q	NA	NA	NA	AMP_9p	NA
AMP_9q	AMP_11q	NA	NA	NA	AMP_9q	NA
AMP_11p	AMP_11q	NA	NA	NA	AMP_11p	NA
AMP_11q	AMP_11q	NA	NA	NA	AMP_11q	NA
AMP_15q	AMP_11q	1.2509374629413992e-37	-84.9717552001996	0.001	AMP_15q	1
AMP_17p	AMP_11q	3.541281365115717e-7	-14.853607021760272	0.001	AMP_17p	0.9999999613618231
AMP_17q	AMP_11q	1.906934624649405e-7	-15.472598606705645	0.001	AMP_17q	0.9999999748430775
AMP_18p	AMP_11q	0.0017488468300586473	-6.348798662504693	0.0017488468300586473	AMP_18p	0.9993489567911864
AMP_18q	AMP_11q	0.001744222173978722	-6.351446568272768	0.001744222173978722	AMP_18q	0.9993393027431823
AMP_19p	AMP_11q	2.6747812367036623e-40	-91.11953612342961	0.001	AMP_19p	1
AMP_19q	AMP_11q	1.0290198679265916e-40	-92.07479695510156	0.001	AMP_19q	1
AMP_21q	AMP_11q	1.3201262026027993e-17	-38.86621924083823	0.001	AMP_21q	1
DEL_1p	AMP_11q	0.887460375151115	-0.11939140634635872	0.887460375151115	DEL_1p	0.15857375965806234
DEL_6q	AMP_11q	0.8914125458291349	-0.1149479442708384	0.8914125458291349	DEL_6q	0.1708876491281926
DEL_8p	AMP_11q	0.9173324299603365	-0.0862853533791073	0.9173324299603365	DEL_8p	0.1253768156141033
DEL_12p	AMP_11q	0.9948544457143715	-0.005158838238542426	0.9948544457143715	DEL_12p	0.014021178638425408
DEL_13q	AMP_11q	0.9999999999999999	-1.1102230246251565e-16	0.9999999999999999	DEL_13q	0.001
DEL_14q	AMP_11q	0.9999978010146505	-2.198987767249317e-6	0.9999978010146505	DEL_14q	0.001
DEL_16p	AMP_11q	0.9632615380135877	-0.03743031733469607	0.9632615380135877	DEL_16p	0.08717643559311399
DEL_16q	AMP_11q	0.5997394807675595	-0.5112599167782846	0.5997394807675595	DEL_16q	0.4820674244321168
DEL_17p	AMP_11q	0.9643561573339177	-0.03629459478905722	0.9643561573339177	DEL_17p	0.06835837696988462
DEL_18p	AMP_11q	0.8377776440407196	-0.17700255494946068	0.8377776440407196	DEL_18p	0.27748516694946856
DEL_20p	AMP_11q	0.999849981365909	-1.5002988801186468e-4	0.999849981365909	DEL_20p	0.001
DEL_22q	AMP_11q	0.9999836818496699	-1.6318283472560396e-5	0.9999836818496699	DEL_22q	0.001
t_4_14	AMP_11q	0.9999935571084555	-6.442912300015162e-6	0.9999935571084555	t_4_14	0.001
t_11_14	AMP_11q	0.9872151875901997	-0.01286724143740142	0.9872151875901997	t_11_14	0.02419253832549477
t_others	AMP_11q	0.9999999840790865	-1.5920913603201483e-8	0.9999999840790865	t_others	0.001
HyperDiploidy	AMP_11q	6.296590935189146e-40	-90.26339535422191	0.001	HyperDiploidy	1
t_IgH	AMP_11q	0.9999999999999865	-1.3544720900427001e-14	0.9999999999999865	t_IgH	0.001
AMP_1q	AMP_15q	NA	NA	NA	AMP_1q	NA
AMP_3p	AMP_15q	NA	NA	NA	AMP_3p	NA
AMP_3q	AMP_15q	NA	NA	NA	AMP_3q	NA
AMP_4p	AMP_15q	NA	NA	NA	AMP_4p	NA
AMP_4q	AMP_15q	NA	NA	NA	AMP_4q	NA
AMP_5p	AMP_15q	NA	NA	NA	AMP_5p	NA
AMP_5q	AMP_15q	NA	NA	NA	AMP_5q	NA
AMP_6p	AMP_15q	NA	NA	NA	AMP_6p	NA
AMP_6q	AMP_15q	NA	NA	NA	AMP_6q	NA
AMP_7p	AMP_15q	NA	NA	NA	AMP_7p	NA
AMP_7q	AMP_15q	NA	NA	NA	AMP_7q	NA
AMP_8q	AMP_15q	NA	NA	NA	AMP_8q	NA
AMP_9p	AMP_15q	NA	NA	NA	AMP_9p	NA
AMP_9q	AMP_15q	NA	NA	NA	AMP_9q	NA
AMP_11p	AMP_15q	NA	NA	NA	AMP_11p	NA
AMP_11q	AMP_15q	NA	NA	NA	AMP_11q	NA
AMP_15q	AMP_15q	NA	NA	NA	AMP_15q	NA
AMP_17p	AMP_15q	1.579231315178333e-8	-17.96374252467838	0.001	AMP_17p	0.9999999989448379
AMP_17q	AMP_15q	1.546738839981146e-9	-20.287117096684163	0.001	AMP_17q	0.9999999998841215
AMP_18p	AMP_15q	1.1161029440872456e-8	-18.31083764044167	0.001	AMP_18p	0.9999999983345982
AMP_18q	AMP_15q	1.641081299175137e-8	-17.92532539061265	0.001	AMP_18q	0.9999999973729974
AMP_19p	AMP_15q	3.538044711333e-79	-180.640648113412	0.001	AMP_19p	1
AMP_19q	AMP_15q	2.77723742922362e-79	-180.88276564339967	0.001	AMP_19q	1
AMP_21q	AMP_15q	1.5672936711430518e-24	-54.81269187625088	0.001	AMP_21q	1
DEL_1p	AMP_15q	0.5466501991558166	-0.6039461707811817	0.5466501991558166	DEL_1p	0.5367711255412592
DEL_6q	AMP_15q	0.9715542856495494	-0.028858133548158187	0.9715542856495494	DEL_6q	0.05259340456706336
DEL_8p	AMP_15q	0.17304633216466955	-1.7541959043599071	0.17304633216466955	DEL_8p	0.8799932793150701
DEL_12p	AMP_15q	0.9834616834164993	-0.016676601325789832	0.9834616834164993	DEL_12p	0.03789600414473088
DEL_13q	AMP_15q	0.999999796693134	-2.0330688667584462e-7	0.999999796693134	DEL_13q	0.001
DEL_14q	AMP_15q	0.9999999888471314	-1.1152868690820984e-8	0.9999999888471314	DEL_14q	0.001
DEL_16p	AMP_15q	0.8813964880238161	-0.12624771112517025	0.8813964880238161	DEL_16p	0.22125593936828
DEL_16q	AMP_15q	0.11611543819029953	-2.153170425903118	0.11611543819029953	DEL_16q	0.919239941784778
DEL_17p	AMP_15q	0.8871153046434372	-0.11978031116000626	0.8871153046434372	DEL_17p	0.18292047696623856
DEL_18p	AMP_15q	0.37961047396611597	-0.9686096205139638	0.37961047396611597	DEL_18p	0.7545410251954023
DEL_20p	AMP_15q	0.9497089859387577	-0.05159967190713134	0.9497089859387577	DEL_20p	0.09889704787833571
DEL_22q	AMP_15q	0.9998797530556377	-1.2025417460573093e-4	0.9998797530556377	DEL_22q	0.001
t_4_14	AMP_15q	0.9999921061283035	-7.893902853298477e-6	0.9999921061283035	t_4_14	0.001
t_11_14	AMP_15q	1	0	1	t_11_14	0.001
t_others	AMP_15q	0.9999984030421616	-1.5969591135508204e-6	0.9999984030421616	t_others	0.001
HyperDiploidy	AMP_15q	3.650545382699475e-73	-166.79383521221533	0.001	HyperDiploidy	1
t_IgH	AMP_15q	1	0	1	t_IgH	0.001
AMP_1q	AMP_17p	NA	NA	NA	AMP_1q	NA
AMP_3p	AMP_17p	NA	NA	NA	AMP_3p	NA
AMP_3q	AMP_17p	NA	NA	NA	AMP_3q	NA
AMP_4p	AMP_17p	NA	NA	NA	AMP_4p	NA
AMP_4q	AMP_17p	NA	NA	NA	AMP_4q	NA
AMP_5p	AMP_17p	NA	NA	NA	AMP_5p	NA
AMP_5q	AMP_17p	NA	NA	NA	AMP_5q	NA
AMP_6p	AMP_17p	NA	NA	NA	AMP_6p	NA
AMP_6q	AMP_17p	NA	NA	NA	AMP_6q	NA
AMP_7p	AMP_17p	NA	NA	NA	AMP_7p	NA
AMP_7q	AMP_17p	NA	NA	NA	AMP_7q	NA
AMP_8q	AMP_17p	NA	NA	NA	AMP_8q	NA
AMP_9p	AMP_17p	NA	NA	NA	AMP_9p	NA
AMP_9q	AMP_17p	NA	NA	NA	AMP_9q	NA
AMP_11p	AMP_17p	NA	NA	NA	AMP_11p	NA
AMP_11q	AMP_17p	NA	NA	NA	AMP_11q	NA
AMP_15q	AMP_17p	NA	NA	NA	AMP_15q	NA
AMP_17p	AMP_17p	NA	NA	NA	AMP_17p	NA
AMP_17q	AMP_17p	3.683014059992274e-45	-102.31259772973846	0.001	AMP_17q	1
AMP_18p	AMP_17p	0.03323502003952272	-3.404151138524347	0.03323502003952272	AMP_18p	0.9899765981839803
AMP_18q	AMP_17p	0.04013805483658819	-3.2154303962652686	0.04013805483658819	AMP_18q	0.9873431866097385
AMP_19p	AMP_17p	5.196785201274452e-11	-23.680395819054556	0.001	AMP_19p	1
AMP_19q	AMP_17p	9.002499303053467e-7	-13.920593411834428	0.001	AMP_19q	0.999999894930401
AMP_21q	AMP_17p	0.03614305835089391	-3.3202703723046456	0.03614305835089391	AMP_21q	0.9857849827939232
DEL_1p	AMP_17p	0.9984352151907372	-0.0015660103636652525	0.9984352151907372	DEL_1p	0.008919164964610456
DEL_6q	AMP_17p	1	0	1	DEL_6q	0.016338686057540183
DEL_8p	AMP_17p	0.5031845076429835	-0.6867983617427826	0.5031845076429835	DEL_8p	0.6779680446452718
DEL_12p	AMP_17p	0.9214139834252126	-0.0818458503145884	0.9214139834252126	DEL_12p	0.2938125844913223
DEL_13q	AMP_17p	0.9991508358043807	-8.495249397700085e-4	0.9991508358043807	DEL_13q	0.0029901517851380574
DEL_14q	AMP_17p	0.9757587268703816	-0.024539929204931744	0.9757587268703816	DEL_14q	0.07649371848521856
DEL_16p	AMP_17p	1	0	1	DEL_16p	0.17937593209360664
DEL_16q	AMP_17p	0.5584677360895784	-0.5825584310053474	0.5584677360895784	DEL_16q	0.6077820653207635
DEL_17p	AMP_17p	0.9638200739242067	-0.03685064709883395	0.9638200739242067	DEL_17p	0.16719637893224568
DEL_18p	AMP_17p	0.8537746554837372	-0.1580879894702199	0.8537746554837372	DEL_18p	0.4457774851588497
DEL_20p	AMP_17p	0.9157501263747774	-0.08801173932182793	0.9157501263747774	DEL_20p	0.308411335135927
DEL_22q	AMP_17p	0.8073845451525336	-0.21395521224695133	0.8073845451525336	DEL_22q	0.38982658977149703
t_4_14	AMP_17p	0.9543708679949647	-0.04670293255892466	0.9543708679949647	t_4_14	0.128437560018213
t_11_14	AMP_17p	0.9974661887713717	-0.002537026761149508	0.9974661887713717	t_11_14	0.02018172574139894
t_others	AMP_17p	0.6160199929380479	-0.4844758599070445	0.6160199929380479	t_others	0.6748097129712736
HyperDiploidy	AMP_17p	9.586124165214333e-9	-18.462949183526916	0.001	HyperDiploidy	1
t_IgH	AMP_17p	0.9989734514818598	-0.0010270757799410268	0.9989734514818598	t_IgH	0.004088228154595315
AMP_1q	AMP_17q	NA	NA	NA	AMP_1q	NA
AMP_3p	AMP_17q	NA	NA	NA	AMP_3p	NA
AMP_3q	AMP_17q	NA	NA	NA	AMP_3q	NA
AMP_4p	AMP_17q	NA	NA	NA	AMP_4p	NA
AMP_4q	AMP_17q	NA	NA	NA	AMP_4q	NA
AMP_5p	AMP_17q	NA	NA	NA	AMP_5p	NA
AMP_5q	AMP_17q	NA	NA	NA	AMP_5q	NA
AMP_6p	AMP_17q	NA	NA	NA	AMP_6p	NA
AMP_6q	AMP_17q	NA	NA	NA	AMP_6q	NA
AMP_7p	AMP_17q	NA	NA	NA	AMP_7p	NA
AMP_7q	AMP_17q	NA	NA	NA	AMP_7q	NA
AMP_8q	AMP_17q	NA	NA	NA	AMP_8q	NA
AMP_9p	AMP_17q	NA	NA	NA	AMP_9p	NA
AMP_9q	AMP_17q	NA	NA	NA	AMP_9q	NA
AMP_11p	AMP_17q	NA	NA	NA	AMP_11p	NA
AMP_11q	AMP_17q	NA	NA	NA	AMP_11q	NA
AMP_15q	AMP_17q	NA	NA	NA	AMP_15q	NA
AMP_17p	AMP_17q	NA	NA	NA	AMP_17p	NA
AMP_17q	AMP_17q	NA	NA	NA	AMP_17q	NA
AMP_18p	AMP_17q	0.07669020814923491	-2.567981243045082	0.07669020814923491	AMP_18p	0.9714288795827939
AMP_18q	AMP_17q	0.09070322356772846	-2.4001623815033235	0.09070322356772846	AMP_18q	0.964708073424518
AMP_19p	AMP_17q	4.977956216187568e-10	-21.420831521496257	0.001	AMP_19p	0.9999999999779816
AMP_19q	AMP_17q	5.44930532244776e-7	-14.422607514178416	0.001	AMP_19q	0.9999999230120777
AMP_21q	AMP_17q	0.004186569750167616	-5.475873555723448	0.004186569750167616	AMP_21q	0.9986283771311983
DEL_1p	AMP_17q	0.990303178560926	-0.009744141765063932	0.990303178560926	DEL_1p	0.03132279450587061
DEL_6q	AMP_17q	0.9926870408231622	-0.007339829946172969	0.9926870408231622	DEL_6q	0.0473936008191221
DEL_8p	AMP_17q	0.5127802516790418	-0.6679078848835345	0.5127802516790418	DEL_8p	0.6569925786883198
DEL_12p	AMP_17q	0.9521671660532917	-0.04901466501190417	0.9521671660532917	DEL_12p	0.20552829563402994
DEL_13q	AMP_17q	0.9979526596367476	-0.0020494390294791766	0.9979526596367476	DEL_13q	0.005890013193642241
DEL_14q	AMP_17q	0.9922909545239201	-0.007738913770202732	0.9922909545239201	DEL_14q	0.028797732118201105
DEL_16p	AMP_17q	0.5900523232373511	-0.5275440625613793	0.5900523232373511	DEL_16p	0.6987905678448867
DEL_16q	AMP_17q	0.20417736520101723	-1.5887662256196742	0.20417736520101723	DEL_16q	0.8846186746040245
DEL_17p	AMP_17q	0.7273819203101055	-0.31830360196208535	0.7273819203101055	DEL_17p	0.49767576017543813
DEL_18p	AMP_17q	0.899513674332068	-0.10590102355916525	0.899513674332068	DEL_18p	0.34821771467478013
DEL_20p	AMP_17q	0.7815305050463474	-0.24650109591395655	0.7815305050463474	DEL_20p	0.47046993988666563
DEL_22q	AMP_17q	0.8921913281731437	-0.11407467593491269	0.8921913281731437	DEL_22q	0.2515942831812508
t_4_14	AMP_17q	0.9829059565730223	-0.017241833225431585	0.9829059565730223	t_4_14	0.0567001180828624
t_11_14	AMP_17q	0.9938969079352498	-0.006121792055123575	0.9938969079352498	t_11_14	0.028772406909922478
t_others	AMP_17q	0.7314804376262847	-0.31268480170076396	0.7314804376262847	t_others	0.5414952179808721
HyperDiploidy	AMP_17q	8.262247886795414e-9	-18.611569145178716	0.001	HyperDiploidy	0.9999999997504496
t_IgH	AMP_17q	0.9998122285655638	-1.8778906569908495e-4	0.9998122285655638	t_IgH	0.001
AMP_1q	AMP_18p	NA	NA	NA	AMP_1q	NA
AMP_3p	AMP_18p	NA	NA	NA	AMP_3p	NA
AMP_3q	AMP_18p	NA	NA	NA	AMP_3q	NA
AMP_4p	AMP_18p	NA	NA	NA	AMP_4p	NA
AMP_4q	AMP_18p	NA	NA	NA	AMP_4q	NA
AMP_5p	AMP_18p	NA	NA	NA	AMP_5p	NA
AMP_5q	AMP_18p	NA	NA	NA	AMP_5q	NA
AMP_6p	AMP_18p	NA	NA	NA	AMP_6p	NA
AMP_6q	AMP_18p	NA	NA	NA	AMP_6q	NA
AMP_7p	AMP_18p	NA	NA	NA	AMP_7p	NA
AMP_7q	AMP_18p	NA	NA	NA	AMP_7q	NA
AMP_8q	AMP_18p	NA	NA	NA	AMP_8q	NA
AMP_9p	AMP_18p	NA	NA	NA	AMP_9p	NA
AMP_9q	AMP_18p	NA	NA	NA	AMP_9q	NA
AMP_11p	AMP_18p	NA	NA	NA	AMP_11p	NA
AMP_11q	AMP_18p	NA	NA	NA	AMP_11q	NA
AMP_15q	AMP_18p	NA	NA	NA	AMP_15q	NA
AMP_17p	AMP_18p	NA	NA	NA	AMP_17p	NA
AMP_17q	AMP_18p	NA	NA	NA	AMP_17q	NA
AMP_18p	AMP_18p	NA	NA	NA	AMP_18p	NA
AMP_18q	AMP_18p	1.5814974030563902e-65	-149.20965892292702	0.001	AMP_18q	1
AMP_19p	AMP_18p	5.075403914135585e-10	-21.401444819187407	0.001	AMP_19p	0.9999999999485079
AMP_19q	AMP_18p	1.0048312151250488e-10	-23.02103134768299	0.001	AMP_19q	0.9999999999891054
AMP_21q	AMP_18p	0.05233022525287729	-2.9501811541380074	0.05233022525287729	AMP_21q	0.9742786417772099
DEL_1p	AMP_18p	0.5949377924090704	-0.5192984294752904	0.5949377924090704	DEL_1p	0.5418522168085504
DEL_6q	AMP_18p	0.5868748654691613	-0.532943658252162	0.5868748654691613	DEL_6q	0.5929674089033028
DEL_8p	AMP_18p	0.7265741447763603	-0.3194147436757192	0.7265741447763603	DEL_8p	0.41799216009881884
DEL_12p	AMP_18p	0.7657559640068977	-0.26689174484787126	0.7657559640068977	DEL_12p	0.44749459407796816
DEL_13q	AMP_18p	0.42436046562668434	-0.8571720301471486	0.42436046562668434	DEL_13q	0.6854632410671018
DEL_14q	AMP_18p	0.9392776136312184	-0.06264419529962047	0.9392776136312184	DEL_14q	0.12490382336365279
DEL_16p	AMP_18p	1	0	1	DEL_16p	0.05767748898521253
DEL_16q	AMP_18p	0.061598245406099664	-2.7871218925155437	0.061598245406099664	DEL_16q	0.9685513834121171
DEL_17p	AMP_18p	0.971113368219853	-0.029312063417623217	0.971113368219853	DEL_17p	0.10237845106498634
DEL_18p	AMP_18p	1	0	1	DEL_18p	0.04107393000333925
DEL_20p	AMP_18p	0.7489203936317763	-0.28912258464909196	0.7489203936317763	DEL_20p	0.47003401889711904
DEL_22q	AMP_18p	0.6865652153988658	-0.3760540613466818	0.6865652153988658	DEL_22q	0.48446473960506753
t_4_14	AMP_18p	0.9998008971956704	-1.9912262792423242e-4	0.9998008971956704	t_4_14	0.0013968862753060557
t_11_14	AMP_18p	0.9996121837245938	-3.878914955862868e-4	0.9996121837245938	t_11_14	0.0025731391041145754
t_others	AMP_18p	0.894280309907614	-0.11173600719586403	0.894280309907614	t_others	0.2832418756989592
HyperDiploidy	AMP_18p	6.400331654067355e-10	-21.169501119969464	0.001	HyperDiploidy	0.9999999999573337
t_IgH	AMP_18p	0.9999999898586525	-1.0141347590939697e-8	0.9999999898586525	t_IgH	0.001
AMP_1q	AMP_18q	NA	NA	NA	AMP_1q	NA
AMP_3p	AMP_18q	NA	NA	NA	AMP_3p	NA
AMP_3q	AMP_18q	NA	NA	NA	AMP_3q	NA
AMP_4p	AMP_18q	NA	NA	NA	AMP_4p	NA
AMP_4q	AMP_18q	NA	NA	NA	AMP_4q	NA
AMP_5p	AMP_18q	NA	NA	NA	AMP_5p	NA
AMP_5q	AMP_18q	NA	NA	NA	AMP_5q	NA
AMP_6p	AMP_18q	NA	NA	NA	AMP_6p	NA
AMP_6q	AMP_18q	NA	NA	NA	AMP_6q	NA
AMP_7p	AMP_18q	NA	NA	NA	AMP_7p	NA
AMP_7q	AMP_18q	NA	NA	NA	AMP_7q	NA
AMP_8q	AMP_18q	NA	NA	NA	AMP_8q	NA
AMP_9p	AMP_18q	NA	NA	NA	AMP_9p	NA
AMP_9q	AMP_18q	NA	NA	NA	AMP_9q	NA
AMP_11p	AMP_18q	NA	NA	NA	AMP_11p	NA
AMP_11q	AMP_18q	NA	NA	NA	AMP_11q	NA
AMP_15q	AMP_18q	NA	NA	NA	AMP_15q	NA
AMP_17p	AMP_18q	NA	NA	NA	AMP_17p	NA
AMP_17q	AMP_18q	NA	NA	NA	AMP_17q	NA
AMP_18p	AMP_18q	NA	NA	NA	AMP_18p	NA
AMP_18q	AMP_18q	NA	NA	NA	AMP_18q	NA
AMP_19p	AMP_18q	1.1123873836524084e-9	-20.616757335189682	0.001	AMP_19p	0.9999999998712383
AMP_19q	AMP_18q	1.7035199512984524e-10	-22.493154259945072	0.001	AMP_19q	0.9999999999797201
AMP_21q	AMP_18q	0.018194810684047696	-4.0066188528060165	0.018194810684047696	AMP_21q	0.9919928018685613
DEL_1p	AMP_18q	0.5224838919840714	-0.6491611243570056	0.5224838919840714	DEL_1p	0.6104106680073544
DEL_6q	AMP_18q	0.6268975449143468	-0.46697215694158345	0.6268975449143468	DEL_6q	0.5508829070952295
DEL_8p	AMP_18q	0.7677081633334573	-0.26434561371067167	0.7677081633334573	DEL_8p	0.36732443273555704
DEL_12p	AMP_18q	0.7889319534059296	-0.2370752059544475	0.7889319534059296	DEL_12p	0.41541087364283463
DEL_13q	AMP_18q	0.2223021836476603	-1.5037176350838017	0.2223021836476603	DEL_13q	0.8537344674070004
DEL_14q	AMP_18q	0.9537928355537972	-0.047308784622637406	0.9537928355537972	DEL_14q	0.09885491436237881
DEL_16p	AMP_18q	1	0	1	DEL_16p	0.051348359641225506
DEL_16q	AMP_18q	0.023360775160085286	-3.7566969383498328	0.023360775160085286	DEL_16q	0.9892447080688707
DEL_17p	AMP_18q	0.7859809392925564	-0.24082273711089605	0.7859809392925564	DEL_17p	0.39271896271902806
DEL_18p	AMP_18q	1	0	1	DEL_18p	0.03606355359417973
DEL_20p	AMP_18q	0.7727996249547113	-0.2577354813909971	0.7727996249547113	DEL_20p	0.43799613347454014
DEL_22q	AMP_18q	0.5596771266725433	-0.5803952210406083	0.5596771266725433	DEL_22q	0.6091268909605847
t_4_14	AMP_18q	0.9998690410428346	-1.3096753303838086e-4	0.9998690410428346	t_4_14	0.001
t_11_14	AMP_18q	0.9997506332173711	-2.493978796948429e-4	0.9997506332173711	t_11_14	0.0017322099129698447
t_others	AMP_18q	0.9083259543918107	-0.09615198419124493	0.9083259543918107	t_others	0.2548492270404346
HyperDiploidy	AMP_18q	2.3355468397292913e-9	-19.875019780640805	0.001	HyperDiploidy	0.9999999997964942
t_IgH	AMP_18q	0.9999999973769513	-2.62304867060098e-9	0.9999999973769513	t_IgH	0.001
AMP_1q	AMP_19p	NA	NA	NA	AMP_1q	NA
AMP_3p	AMP_19p	NA	NA	NA	AMP_3p	NA
AMP_3q	AMP_19p	NA	NA	NA	AMP_3q	NA
