log2_FoldChange	pvalue	neg_log10_pvalue	gene	strict	status	top20
-0.39868564969245	0.9883090341528898	0.005107234722293295	TSPYL5	0	NA	0
-0.34279954980124394	0.9954899450858352	0.001963122191861481	FUT7	0	NA	0
0.20726883399276286	0.9999998279205948	7.473314254437382e-8	H2AC6	0	NA	0
0.15539843905122996	0.9997768535752982	9.692207521392804e-5	EIF2S3B	0	NA	0
0.3011462487003935	0.9993861884975705	2.6665679531274333e-4	SRP9P1	0	NA	0
-0.5024275681008783	0.9758060807837007	0.01063647988784505	SKIDA1	0	NA	0
-0.06804033554683508	0.9999999891639755	4.706025681222613e-9	H2BC4	0	NA	0
1.1820298982171913	0.26859864285975876	0.5708961860083569	MB21D2	0	NA	0
-0.5363916181282837	0.9746779668789657	0.011138851285347735	SSTR2	0	NA	0
0.46519961766542917	0.9999800620244582	8.659039080260291e-6	ZNF594	0	NA	0
0.06793020489669477	1	-0	PCGF5	0	NA	0
0.0685129644353002	0.9999441447237987	2.425831572319041e-5	PRF1	0	NA	0
-2.8243840416201906	2.3342901750779256e-11	10.631845157887069	MAB21L1	-1	downreg	1
0.6879140445532377	0.9977062942351356	9.972879370725308e-4	YOD1	0	NA	0
0.11829340285691181	1	-0	TMEM64	0	NA	0
-0.5868440317332253	0.9985723121747909	6.204799756909077e-4	LINC02363	0	NA	0
-0.7752862448231133	0.9272164746708472	0.03281886048376541	CHRM4	0	NA	0
-2.9549172667976347	4.241464512981524e-6	5.37248416225439	SHISA2	-1	downreg	0
0.19901694553052085	0.9996702779451481	1.4322008169155928e-4	S1PR5	0	NA	0
-0.0724240518941146	1	-0	SMG1P3	0	NA	0
0.43508560734213697	0.999299955378989	3.041319813946256e-4	GPR157	0	NA	0
0.6940283252689596	0.9939334244128215	0.002642704514615856	PIPSL	0	NA	0
-1.2151944783918878	0.1839801388792171	0.7352290576465504	CHST13	0	NA	0
0.7324465188709932	0.8819964693063007	0.054533153375958	WDFY3-AS2	0	NA	0
0.21812962995147522	1	-0	SLC36A4	0	NA	0
-0.5194088837778783	0.9999999999999658	1.4850642984920875e-14	ZDHHC20	0	NA	0
0.14659662413915786	0.9999999983525735	7.154682512701805e-10	ZFP3	0	NA	0
0.9922198744837774	0.5152125369228704	0.2880135776160673	MAP3K15	0	NA	0
0.08120136560243552	1	-0	PPA1	0	NA	0
0.06392251577974584	0.9999726474034573	1.1879244209065692e-5	HOXC10	0	NA	0
0.08977424652178012	1	-0	PSMG4	0	NA	0
0.746662870106019	0.9305110275470375	0.03127847565041071	BHLHE22	0	NA	0
-0.18609017615416404	1	-0	MAP6D1	0	NA	0
0.16114172910517488	1	-0	ZNF443	0	NA	0
0.8308803160807313	0.9697979548080663	0.013318736096456289	PDIA3P1	0	NA	0
-1.1883998645182756	0.2569466824005922	0.5901569853904353	CXCR2	0	NA	0
0.10587579477869014	1	-0	SSR4	0	NA	0
0.1483645226479895	0.9999999999892863	4.652880026144535e-12	CAPS2	0	NA	0
-0.2442098351791646	0.9999999939676114	2.619833084648942e-9	ZNF792	0	NA	0
-0.4168663014489786	0.9922715797394912	0.0033694473617197638	CUEDC1	0	NA	0
0.23336817236369534	1	-0	SCRIB	0	NA	0
0.13618381943419822	1	-0	KCTD2	0	NA	0
-0.10420202912144827	1	-0	D2HGDH	0	NA	0
-0.28606918324223907	0.9999999998680933	5.7286355318109526e-11	OXTR	0	NA	0
-0.15585654817474826	1	-0	CMTR2	0	NA	0
0.20930306759259282	0.9999152463917734	3.68095842687679e-5	FAM83H	0	NA	0
-0.14826960965875802	0.9999999995162132	2.1010593267401364e-10	ZNF572	0	NA	0
0.2399200920397575	1	-0	ST20	0	NA	0
-0.17320003137741846	1	-0	PITPNB	0	NA	0
0.3920062825941857	1	-0	TCEAL8	0	NA	0
0.010593176649901892	1	-0	LRRC57	0	NA	0
0.376151437246139	1	-0	MRPL14	0	NA	0
0.769291558130831	0.9753114629282289	0.010856671449933217	GPR137C	0	NA	0
0.6050463823119914	0.999996360168929	1.5807614260447784e-6	BBS12	0	NA	0
0.6490701332725869	0.9445259832276676	0.024786090450263896	ZFP82	0	NA	0
-0.09127393734911016	1	-0	LSMEM1	0	NA	0
0.5882325525636077	0.9958294988046659	0.0018150130491726346	NQO1	0	NA	0
0.11792537495072075	1	-0	AEN	0	NA	0
-0.3574457813073777	1	-0	FKRP	0	NA	0
-0.11940138653193078	1	-0	TRAPPC5	0	NA	0
0.22157749370019553	0.9999999774616315	9.788289183066229e-9	RPH3AL	0	NA	0
0.17830438915462654	1	-0	SLC25A42	0	NA	0
1.0679815135619406	0.36154983384370765	0.44183183371737383	FCRL6	0	NA	0
0.1500447547670456	1	-0	METTL23	0	NA	0
-0.17423403810031646	1	-0	SLC26A11	0	NA	0
0.2642810547206116	1	-0	HIGD1A	0	NA	0
-0.10381283111144235	0.9999997901022313	9.115745228642124e-8	CHRM2	0	NA	0
-0.7697193087199024	0.8563349655735423	0.06735632265389202	OR52N4	0	NA	0
0.42333619862789185	0.9966332050055614	0.0014646474575016636	MAPK15	0	NA	0
-0.17973404538584692	1	-0	EHMT1	0	NA	0
-0.5549391035654718	0.9882176753072501	0.005147382565854155	ADIPOQ	0	NA	0
0.28088752816717866	0.9999999999999567	1.8804385597789506e-14	LINC02878	0	NA	0
-1.2974906107842703	0.17309206935475613	0.7617228299545845	F2R	0	NA	0
-0.7198647281052661	0.9266920939203389	0.03306454214929483	HLA-V	0	NA	0
0.006000781079636752	1	-0	ZNF707	0	NA	0
-0.015075888119073788	0.9999065051212946	4.060620817378538e-5	MUC16	0	NA	0
-0.18029250704912414	1	-0	NPM1	0	NA	0
0.052879373141077934	1	-0	PJA1	0	NA	0
-0.026419971794316766	1	-0	DHTKD1	0	NA	0
1.2425596995104224	0.22909839530120296	0.6399779527760036	C4orf50	0	NA	0
0.7429207836708418	0.7949866105053722	0.09964018584994634	H2AW	0	NA	0
0.04091442882295793	1	-0	ZNF746	0	NA	0
0.0787550119943985	1	-0	POLR2A	0	NA	0
-0.44349111588313184	0.9999994565140535	2.3603301168387806e-7	DLSTP1	0	NA	0
-0.8768676380347786	0.6883757583330984	0.1621744320800111	TMEM132C	0	NA	0
-0.3166107022925795	0.9992309018180653	3.3414360755377326e-4	SLC25A41	0	NA	0
-0.9595331460015346	0.5745525427045541	0.2406702490240446	TLCD5	0	NA	0
0.06554194064673702	1	-0	FRAT2	0	NA	0
-0.14492390806244715	1	-0	TMEM102	0	NA	0
0.7234475454495826	0.8995781934133703	0.045961080798686424	TMEM132E	0	NA	0
0.2511944845346239	0.9999999999999725	1.1957660585260925e-14	ZNF322	0	NA	0
-0.03513263781610454	1	-0	NME9	0	NA	0
0.1500170106581149	0.9999923514354151	3.3217420970008102e-6	HEPHL1	0	NA	0
0.6083594135840957	0.9969547541645053	0.0013245512796946197	LRRC75A	0	NA	0
0.5274392503913621	0.9974670211368384	0.0011014543129516771	OFCC1	0	NA	0
-1.3583243945751367	0.06846254559190595	1.164546956849259	CCL13	0	NA	0
-1.3695568086572032	0.04251899378618348	1.3714170216247243	DDX60L	0	downreg	0
-0.23120741333747308	1	-0	OGFOD3	0	NA	0
-0.0390897934190968	1	-0	WASHC1	0	NA	0
-0.22230594243157276	0.9999999903605024	4.186380655521469e-9	UTS2R	0	NA	0
-0.5628267852540927	0.9528410201573845	0.02097955458518034	AATK	0	NA	0
0.039839995016968	0.9999999978740495	9.232885835406118e-10	DDN	0	NA	0
0.029236560739341222	0.9999999999682044	1.3808638941155993e-11	SAGE1	0	NA	0
0.9400664855190632	0.6239926534542595	0.2048205234314511	ZNF467	0	NA	0
0.8720371665065936	0.6732364835678304	0.17183235707104894	SOX2	0	NA	0
0.4732373908945844	0.999999999080277	3.994306085258402e-10	ZNF678	0	NA	0
-0.1780057114783613	1	-0	TMEM45A	0	NA	0
0.47751227318654443	0.9999999896872629	4.478764842730031e-9	RAP2B	0	NA	0
-0.044391966299667907	1	-0	ZBTB2	0	NA	0
0.05477146390242105	1	-0	RNF135	0	NA	0
-0.5761457376855375	0.9999999999085573	3.971307837853319e-11	ACBD4	0	NA	0
-0.16166105184105906	1	-0	SGSH	0	NA	0
0.055034910829705144	1	-0	FANCB	0	NA	0
-0.10378048220152891	1	-0	SETD2	0	NA	0
1.4686152224793432	0.013847776754943692	1.8586199464958615	C6orf223	0	upreg	0
0.3024571143373431	0.9994481055818066	2.397508650837881e-4	TMIE	0	NA	0
0.4413128636680609	0.9999999945237129	2.378321271219917e-9	MEX3D	0	NA	0
0.2054727102525975	1	-0	MRPS23	0	NA	0
-0.561635920763931	0.9999947335043031	2.2872160429325675e-6	GPR135	0	NA	0
0.7272019679491332	0.9722320439126003	0.012230069061640515	SLX1B	0	NA	0
-1.6803328508612667	0.008629394351291815	2.0640196839049545	P2RY13	0	downreg	0
0.7390056296853866	0.8538268258517185	0.06863020449066334	TNFSF15	0	NA	0
0.12085906370429278	1	-0	ZFP41	0	NA	0
-0.0713936242692883	0.9999544345837087	1.978925971729055e-5	PHLDA2	0	NA	0
0.8051246445459521	0.914116998754305	0.03899821492097	ATG9B	0	NA	0
-1.2944790064392784	0.13895364898013984	0.857130043984621	GPR88	0	NA	0
-0.2048909264070229	0.999942371006388	2.5028675118912582e-5	ZNF875	0	NA	0
1.0369879491186702	0.443898332076714	0.3527164868089209	PLAG1	0	NA	0
0.02203457661431507	1	-0	YIPF6	0	NA	0
-0.4202160893971709	0.9999998908155414	4.741821046191302e-8	ZBTB20	0	NA	0
0.5478992675044312	0.9999994638020538	2.3286787165456967e-7	DIPK2A	0	NA	0
0.10252094086101948	1	-0	MACIR	0	NA	0
-0.05706662906369231	0.9999999995826014	1.8127389146953203e-10	AMIGO1	0	NA	0
0.0935450574515691	0.9999999999998795	5.231476506051898e-14	GPR3	0	NA	0
0.3853778409295874	0.9965220863165598	0.0015130714149623025	TMEM252	0	NA	0
0.12131023959112852	1	-0	SIAH2	0	NA	0
0.12827295155053609	1	-0	COPG1	0	NA	0
-0.7140914283711338	0.9198158589741001	0.03629910682377181	ADGRB1	0	NA	0
0.04837648813463957	0.999999999995797	1.8253272450692255e-12	LINC00471	0	NA	0
-0.7727572219116464	0.9262281434895975	0.03328202708155515	CELF2-AS1	0	NA	0
0.696326701141091	0.9845763243605434	0.006750611710933392	SLC9A9	0	NA	0
0.02872446806624751	1	-0	LSM10	0	NA	0
0.6046797627746645	0.9995932777364532	1.766731656164535e-4	RELL1	0	NA	0
0.07556899052069532	1	-0	RFX7	0	NA	0
-0.06276628913135518	1	-0	SLC35C1	0	NA	0
-0.4939297789080089	0.99767114094812	0.001012590183458598	TIGIT	0	NA	0
0.15705726554740096	1	-0	RNF41	0	NA	0
-0.0021043036327146325	0.9999999947057914	2.299245598858359e-9	SLC2A4	0	NA	0
0.37581428786638904	1	-0	IBA57	0	NA	0
-0.41261029618546674	0.9793176085051497	0.009076436642827835	CLDN7	0	NA	0
0.1270993141613732	0.9999999484405611	2.2391980399158536e-8	ZNF329	0	NA	0
0.06660265623981632	1	-0	ZNF101	0	NA	0
0.4779289469988557	0.9585030274481764	0.018406511057216628	OR4C6	0	NA	0
-0.2423880447476483	1	-0	C5orf24	0	NA	0
0.12441787432820473	0.9999910815795318	3.873238068258243e-6	LINC02724	0	NA	0
0.19504509451006413	1	-0	ADO	0	NA	0
-0.11299724912216469	1	-0	COA4	0	NA	0
0.1294520070943106	1	-0	PRKAG1	0	NA	0
0.5200109406433198	0.9999981829973639	7.891149353864919e-7	GINS3	0	NA	0
0.5602195399481515	0.9810754018626399	0.008297613053848527	CCDC149	0	NA	0
-0.05157331491683337	1	-0	MRPS11	0	NA	0
0.562746961829153	0.999999999999927	3.1726373649604303e-14	SNRPE	0	NA	0
0.29599307338816927	0.9999915260058581	3.6802244886492815e-6	RTKN2	0	NA	0
-0.01105694101781296	0.9999929277411863	3.0714538384480552e-6	PNMA8A	0	NA	0
-0.015176167253842188	0.9999999990184969	4.26261380951498e-10		0	NA	0
0.13027106964433877	1	-0	CHST15	0	NA	0
-1.576822156551601	0.08021237050473426	1.0957586488274447	MGAT4C	0	NA	0
-0.2220039182788769	1	-0	IDH2	0	NA	0
0.18153533398732868	1	-0	OGFRP1	0	NA	0
-0.03959794437174757	0.9999999540012938	1.997698472698544e-8	PTCHD3	0	NA	0
-0.31724098636931597	1	-0	TMEM259	0	NA	0
0.3218155862324328	1	-0	GET1	0	NA	0
-0.18610600608661088	1	-0	TNRC18	0	NA	0
0.40747758303140014	0.996976986819989	0.0013148663748439907	FAM181B	0	NA	0
0.03565630716883472	0.9999579169172628	1.8276835189738995e-5	TMEM30B	0	NA	0
-1.6657024901700623e-4	1	-0	DEXI	0	NA	0
0.9011173449621026	0.6903374784051028	0.16093854813467137	ZNF716	0	NA	0
0.02687288257751863	1	-0	NOP10	0	NA	0
-0.01760748260509526	0.9999999177879237	3.570425253223392e-8	FAM89A	0	NA	0
0.6838528247063249	0.9999660414456095	1.4748263201462646e-5	TDRKH	0	NA	0
-0.6411934871975382	0.9544142064413709	0.020263104822651583	ZNF708	0	NA	0
-0.12955970026099006	1	-0	IST1	0	NA	0
-0.36995462950954794	1	-0	ERCC6L2	0	NA	0
-0.05796092693894117	1	-0	MRPL41	0	NA	0
0.024633006135685864	0.9997767792843161	9.695434657996698e-5	ENPP7	0	NA	0
-0.15761152034489712	1	-0	CREB3L2	0	NA	0
-0.32012172849307063	1	-0	P2RY8	0	NA	0
0.07248457754572835	1	-0	TP53TG1	0	NA	0
-0.9695998708248621	0.5434635161176077	0.2648296057278902	UNC5C	0	NA	0
0.16152508390372233	1	-0	TSEN54	0	NA	0
-1.0717023629962048	0.21875444809060435	0.6600431073956414	UBA7	0	NA	0
0.22717651178982123	1	-0	MRPS16	0	NA	0
-0.4887870463865369	0.9999799506889799	8.707392430877487e-6	SHISAL2A	0	NA	0
-0.1947385978199952	1	-0	RAD51B	0	NA	0
-0.2662383716772996	0.959248001808598	0.018069096799339553	LDOC1	0	NA	0
-0.12340227420036509	1	-0	ARL6IP4	0	NA	0
0.37430036734259	1	-0	EXT1	0	NA	0
-0.20522354913925422	0.9999999999999999	4.821637332766436e-17	SHMT2	0	NA	0
-0.2503195703084953	1	-0	MOB2	0	NA	0
0.16649763773941872	0.9999966418451034	1.4584305897909617e-6	HHIPL1	0	NA	0
0.2791854544855541	1	-0	ATP6AP2	0	NA	0
0.28764364768826356	1	-0	CYB5D1	0	NA	0
0.7876433690157496	0.8182374693515182	0.08712063683958528	FAM153B	0	NA	0
0.4616379643392228	0.9711846290428646	0.012698199801243494	BACE2	0	NA	0
0.006316751692232003	1	-0	UBE2E2	0	NA	0
0.4110496183317025	0.9735684157957631	0.011633523796183485	SYNM	0	NA	0
0.3105381365220996	0.9998457433822784	6.699796544619111e-5	GABRG3	0	NA	0
0.2183115047825126	0.999999271578597	3.16349511029493e-7	PRR34	0	NA	0
-1.1812059814454845	0.3369192862795461	0.4724741279768878	FIGN	0	NA	0
0.023813545923354162	0.9999998850409617	4.992607884342762e-8	B4GALNT4	0	NA	0
0.8795305975920114	0.8596460675502384	0.06568031916153937	AP1S2	0	NA	0
0.2791176163715736	1	-0	C8orf33	0	NA	0
0.36893820404924116	0.999999881528477	5.1451531765081275e-8	DCAF4L1	0	NA	0
0.05357181486659757	0.9998497664319518	6.525051113126562e-5	SPACA6	0	NA	0
0.20873190958628518	1	-0	ZSCAN22	0	NA	0
-0.05597133209272909	1	-0	KCNJ14	0	NA	0
0.07349974837167395	1	-0	FBXL6	0	NA	0
-0.5170397406466403	0.9999235814577456	3.318941937584129e-5	C1S	0	NA	0
-0.03308789266925327	1	-0	KBTBD3	0	NA	0
-0.05596715959731391	1	-0	YBEY	0	NA	0
0.4113789094818978	0.9999999998133992	8.103971769440623e-11	CLN8	0	NA	0
-0.1337032743097195	1	-0	PLCXD1	0	NA	0
-0.6429634011955869	0.9366407609231587	0.0284269464270815	NXPH4	0	NA	0
-0.3343888319397291	0.9999999951892975	2.0892615561660057e-9	CACNB4	0	NA	0
1.0450729859112438	0.38384938572504146	0.4158391500589265	DNM1P46	0	NA	0
-0.17110872214157435	1	-0	TRAPPC6B	0	NA	0
-0.03723005695817583	1	-0	PGBD4	0	NA	0
0.18090711742279364	1	-0	NPLOC4	0	NA	0
-1.1102560866448425	0.2959811266345491	0.5287359810349619	TEX19	0	NA	0
0.4146373336997229	0.9616164869853926	0.01699809926667083	TSHZ2	0	NA	0
-1.40246754318332	0.0022412433797779833	2.6495109802541386	CAPN12	0	downreg	0
-0.014673258839387415	1	-0	EXOC7	0	NA	0
0.41241473888924585	0.9999999999982807	7.466787573528521e-13	KPNA2	0	NA	0
0.05565253820276883	1	-0	WASH6P	0	NA	0
-0.5623422235020912	0.9999999920747646	3.4418859969098298e-9	NCF1B	0	NA	0
0.14108739396520803	0.9999374007621026	2.7187354552914828e-5	XKRX	0	NA	0
-0.4034239668844193	0.9861384991059454	0.006062085897130738	BGN	0	NA	0
0.41368272668167894	0.9999999999984522	6.721844605614889e-13	CEP97	0	NA	0
-0.9237882874483065	0.6661319203468538	0.17643975490589806	LHFPL1	0	NA	0
-0.6017401655447758	0.9744460530329714	0.011242199151403105	FES	0	NA	0
0.012859103395214788	1	-0	GLRX5	0	NA	0
0.3953528116215761	1	-0	FAM104B	0	NA	0
-0.9596121136281097	0.5844834275506025	0.23322779831798454	MXRA7	0	NA	0
-0.04139430739438765	1	-0	LIMK2	0	NA	0
0.07473563524560678	1	-0	MFSD5	0	NA	0
0.1400062268914486	1	-0	RNASE10	0	NA	0
0.34742085153864277	1	-0	ADI1	0	NA	0
0.11395886143754641	1	-0	RWDD4	0	NA	0
-0.9002196768895514	0.6522916591024713	0.18555817479489806	SPNS3	0	NA	0
-1.2420825487780407	0.16623614580760732	0.7792745388069434	CLEC4G	0	NA	0
-0.21082608589431917	0.9998931960625169	4.638683788700553e-5	SATB1	0	NA	0
-0.3955864114973928	0.9880733848016192	0.005210798903419768	NXPH3	0	NA	0
-1.2915764473700895	0.08625105968610353	1.0642355604517877	CSF1R	0	NA	0
-0.12890565594025238	0.9994103482408127	2.561580347016439e-4	VCX	0	NA	0
0.18075954996515442	1	-0	SNORC	0	NA	0
0.20283653265404356	0.9948207238119772	0.002255176213279855	HS3ST4	0	NA	0
0.0879617344680872	1	-0	TRAK1	0	NA	0
0.32389185257702513	0.999974926350418	1.0889484174782031e-5	TSPAN10	0	NA	0
0.47151454757385136	0.9751877944966433	0.010911743008961795	PLCB1	0	NA	0
0.078686863972690535	1	-0	SKA2	0	NA	0
0.6730193908795377	0.935309678240991	0.029044571711552024	CCNYL2	0	NA	0
-0.25541185602422223	0.9860038392800718	0.006121394009190938	NDN	0	NA	0
0.9207578224832389	0.650653838723241	0.18665000362253764	LINC01006	0	NA	0
-0.190897673992656	0.9983339333338254	7.241669824879881e-4	NTM	0	NA	0
-0.14521453623586034	1	-0	TTC3	0	NA	0
0.4090017979762246	0.9988825871517665	4.855575686794913e-4	KCNB2	0	NA	0
-0.11080619156524929	0.9999999999999998	9.643274665532872e-17	BRICD5	0	NA	0
0.7825746099189743	0.9454672695644427	0.024353501079748666	GALR2	0	NA	0
-0.03199051799923769	1	-0	IGIP	0	NA	0
-1.4636962142284435	0.00822717147775381	2.084749450661942	TSKU	0	downreg	0
0.22722463695896078	1	-0	CMC4	0	NA	0
0.5405142126336253	0.9999997350224152	1.1507831813719272e-7	ANXA2	0	NA	0
0.35696953612091864	0.9981552100348536	8.019220186183983e-4	RGS6	0	NA	0
-0.27410239409443415	0.9909257764959892	0.003958874339584563	HOXB4	0	NA	0
0.12853038007369566	1	-0	PAQR7	0	NA	0
0.12315104257240495	0.9999999996225953	1.63904762649685e-10	PAPPA	0	NA	0
0.12197832434384281	0.9996534479094726	1.505317456604571e-4	MAFA	0	NA	0
-0.17809005751427343	1	-0	NGRN	0	NA	0
-0.5782404387399946	0.9999974490796071	1.1078520634408335e-6	RPS17	0	NA	0
-1.1468115133896046	0.26779446151512465	0.5721984092444455	HCAR2	0	NA	0
1.011683661495471	0.47777148164830696	0.3207797770064199	C1orf116	0	NA	0
-0.10413203577483898	1	-0	TMEM198B	0	NA	0
0.7747149718717896	0.8798024514363105	0.05561483226165738	MAGEB17	0	NA	0
0.4292980576802121	0.997260755894152	0.0011912709366112301	CRIP2	0	NA	0
0.12924703691526496	1	-0	DDX28	0	NA	0
0.8825672288386297	0.9826541140736754	0.0075993232497675	ACBD3	0	NA	0
0.25714140999905233	1	-0	C16orf72	0	NA	0
1.886231409266761	0.0019835669967188502	2.7025531262642346	PLCXD3	0	upreg	0
-0.7410239161189058	0.9998233083936379	7.674296976067499e-5	RRP7BP	0	NA	0
-0.7087531747903255	0.9612463590046847	0.01716529220187152	VMO1	0	NA	0
-0.13580632100283374	1	-0	ALG12	0	NA	0
-0.20683207494969036	0.9992419341105675	3.293486824786219e-4	LCK	0	NA	0
-0.16995330126153457	0.9999866764760834	5.78637146399433e-6	COL18A1	0	NA	0
0.019959923125520085	1	-0	RBM10	0	NA	0
-0.4941733621125984	0.9999992794171406	3.1294527233495675e-7	PRKCZ-AS1	0	NA	0
-0.6856902130291966	0.8335255827654415	0.0790810661618799	ADGRG3	0	NA	0
-0.575694259632014	0.9999999221203405	3.382270769002461e-8	RPL35A	0	NA	0
-0.25930406875204426	0.9999999999938107	2.6879663802789506e-12	SLC25A18	0	NA	0
0.25314305325728625	0.9999999999999947	2.314385919727895e-15	ZNF721	0	NA	0
1.431152323233544	0.060030557044373586	1.2216276266562003	TSPEAR-AS2	0	NA	0
-0.16146425882696303	1	-0	C11orf54	0	NA	0
-0.22924803580680742	1	-0	CEP63	0	NA	0
-0.14617999977881269	1	-0	SRPRA	0	NA	0
-0.15304087665376365	1	-0	EWSR1	0	NA	0
0.23362180911558017	0.9999659048226011	1.4807599839178556e-5	ODF3L1	0	NA	0
0.1204534994143236	1	-0	HMGN4	0	NA	0
-0.22934155959172986	0.9994560465348171	2.3630026234240677e-4	SPATA13	0	NA	0
0.7247756117179827	0.9465664940172771	0.02384887248681432	GJC1	0	NA	0
0.09728477170251004	1	-0	CNOT10	0	NA	0
-0.30484282468521506	1	-0	MTA1	0	NA	0
-0.23231076222296854	0.9924711642773099	0.003282102577110955	ZNF662	0	NA	0
-1.4608317661640502	0.06612551471078447	1.1796309344624896	CADM1	0	NA	0
-0.4251698985748529	0.9912717984748526	0.0038072492549193777	ZNF320	0	NA	0
0.5636944072891956	0.9999765780245371	1.0172153825244772e-5	C12orf60	0	NA	0
-0.08845839050291548	1	-0	PYCR1	0	NA	0
0.233077954484322	1	-0	NAA38	0	NA	0
0.2909987011740417	0.9999999999487518	2.225682257774016e-11	SPNS2	0	NA	0
-0.6128664263403905	0.901680842476195	0.044947157446250066	MCEMP1	0	NA	0
-0.20722376091107453	1	-0	AP2A2	0	NA	0
-0.6631644715741132	0.8772193642311957	0.056891790029247	SLC8A1	0	NA	0
0.863386842537162	0.7195097376427765	0.142963324068019	SLC25A21	0	NA	0
0.33807037107977056	0.9998744368682195	5.4534799114487733e-5	PCP4	0	NA	0
-0.40376080849496887	0.9999999991448537	3.7138531387304925e-10	ABAT	0	NA	0
0.0723837654671633	1	-0	SLC25A10	0	NA	0
-0.37143586060259093	0.9999999835938609	7.125095744956492e-9	CAMK1D	0	NA	0
0.10434992651256358	0.9999999999811596	8.182270337408392e-12	RGPD6	0	NA	0
-0.29720991499617044	1	-0	LYSMD4	0	NA	0
0.09772665904736946	0.9999999999225895	3.361896273676186e-11	WBP2NL	0	NA	0
0.18290530349667744	1	-0	AFMID	0	NA	0
0.37485263903768296	0.9999991260144463	3.7956726910609045e-7	GAS6	0	NA	0
-1.21139123143525	0.1944625104314085	0.7111641119839693	FREM3	0	NA	0
0.4586777017216148	0.990930560106761	0.00395677782459166	NEB	0	NA	0
0.2106103966210382	0.9991559007316763	3.667424597171655e-4	BEGAIN	0	NA	0
0.09121094183306733	0.9938411759613802	0.002683013907286727	GPC6	0	NA	0
-0.11791608114858465	0.9999993083981459	3.003589727824521e-7	ARHGEF37	0	NA	0
0.9044991433764293	0.632942005491652	0.19863608121299287	CSMD1	0	NA	0
2.228898911389623	2.877667579255715e-7	6.540959376081529	CALHM3	1	upreg	0
0.7577057640891534	0.921443824153498	0.03553113641215051	PTGDR2	0	NA	0
-0.2636760946003154	1	-0	CEP57L1	0	NA	0
-1.4417770210713061	0.0782770975943978	1.1063652857491637	ANKRD20A2P	0	NA	0
0.14891481350619212	0.9999999999999991	3.8573098662131503e-16	GPR19	0	NA	0
0.4069635151732611	0.9999970664618526	1.274021298563712e-6		0	NA	0
1.0173975544754148	0.38320222037993457	0.416571983163536	RABIF	0	NA	0
0.8264661128340091	0.8404876548044788	0.07546866115332343	TMEM119	0	NA	0
0.20884765937995065	1	-0	FANCF	0	NA	0
-1.0446529138545877	0.41086870377086987	0.3862969380694778	CALN1	0	NA	0
0.7904143489531648	0.8701042938029611	0.06042868817626574		0	NA	0
-0.41363394472639925	1	-0	SMDT1	0	NA	0
-0.38000690916100854	0.9948201840476834	0.0022554118504276507	CHST6	0	NA	0
0.45890249789568927	0.9936510033956165	0.0027661245700912815	POTEC	0	NA	0
-0.07115019191444194	1	-0	RUVBL2	0	NA	0
0.22617190283334515	1	-0	GDPGP1	0	NA	0
1.9457171630175565	0.0010877139563550966	2.9634852990400193	CTNNA3	0	upreg	0
-0.7502866932612489	0.822343968219486	0.08494648872100097	RIMBP3C	0	NA	0
0.15009808009334513	0.9999997688419799	1.0039066416222256e-7	PRR36	0	NA	0
0.6140089701627728	0.999985741495315	6.192434052395212e-6	LINC01547	0	NA	0
-0.2952695749381835	1	-0	PTTG1IP	0	NA	0
-0.12811540667094956	1	-0	DDX41	0	NA	0
0.077912447450761535	1	-0	ABHD16B	0	NA	0
-0.2892872056966511	0.9999999999999454	2.372245567721151e-14	PLGLB1	0	NA	0
0.027544568964401606	1	-0	DAZAP2	0	NA	0
-1.0582387563086408	0.3966727375811996	0.4015676465762765	CCBE1	0	NA	0
-0.20258190018815192	1	-0	SELENOF	0	NA	0
0.9807128330681696	0.530982498263086	0.2749197934816779	MAGEA2B	0	NA	0
0.06718068660329846	0.9999999965858204	1.4827593655127098e-9	TMEM121B	0	NA	0
-0.13440238184694175	1	-0		0	NA	0
0.23421932595506423	1	-0	ZNF623	0	NA	0
1.1381910531992114	0.2892184751429729	0.5387739679599188	EPHA10	0	NA	0
-0.18960881421642872	1	-0	CCDC125	0	NA	0
0.5055543135197267	0.965220967130241	0.015373252645905975	REC114	0	NA	0
0.2546695114710129	1	-0	BOLA2	0	NA	0
0.2562127887784076	1	-0	BCOR	0	NA	0
-0.1666503838369171	1	-0	JRKL	0	NA	0
-0.12155797457684692	0.9999937222185568	2.726414397320627e-6	GBP6	0	NA	0
-0.19534554360566592	1	-0	KIAA2026	0	NA	0
0.3254276606213624	0.9984471597861266	6.74914088756111e-4	FHL3	0	NA	0
-0.3113149155279826	0.9996152945821608	1.671075857840187e-4	PMCH	0	NA	0
-0.316974962799013	1	-0	C19orf71	0	NA	0
-0.3360983600844021	1	-0	CCDC159	0	NA	0
0.6985423984647066	0.9932068091330846	0.0029603117123299175	LRIT3	0	NA	0
0.048441907937817774	1	-0	NPIPA1	0	NA	0
0.0846278088273662	1	-0	SF3A3	0	NA	0
0.46726920034598596	0.999716454125505	1.231598702214212e-4	TFDP3	0	NA	0
0.04752115981968022	0.9999999999975182	1.0778288093679464e-12	TRIM61	0	NA	0
0.2835822863325135	1	-0	OR7E38P	0	NA	0
1.0923522570828217	0.32693126452729226	0.48554354573218184	GRIN2A	0	NA	0
0.03221438381859176	1	-0	PKD1P3	0	NA	0
-0.04743763028090697	1	-0	GTF2H2C	0	NA	0
