sample	variable	value	status
X20151105_MART_MM_Cyto529	chr_13q	-0.9125	clonal
X20151105_MART_MM_Cyto518	chr_13q	-0.9794642857142856	clonal
X20160309_MG_MM_Cyto557	chr_13q	0	normal
X20150708_MG_MM_Cyto493	chr_13q	-1.3392857142857142	clonal
X20151105_MART_MM_Cyto520	chr_13q	0	normal
X20151105_MART_MM_Cyto530	chr_13q	0	normal
X20151105_MART_MM_Cyto522	chr_13q	-0.950892857142857	clonal
X20170717_MG_MM_Cyto800	chr_13q	0	normal
X20110517_MART_MM_SNP94	chr_13q	-0.7687499999999999	subclonal_major
X20110517_MART_MM_SNP95	chr_13q	0	normal
X20110714_MART_MM_SNP102	chr_13q	0	normal
X20110714_MART_MM_SNP103	chr_13q	0	normal
X20110920_MART_MM_SNP132	chr_13q	-0.9776785714285713	clonal
X20110920_MART_MM_SNP134	chr_13q	0	normal
X20110920_MART_MM_SNP135	chr_13q	0	normal
X20120727_MART_MM_SNP199	chr_13q	0	normal
X20110920_MART_MM_SNP136	chr_13q	0	normal
X20120727_MART_MM_SNP201	chr_13q	0	normal
X20120510_MART_MM_SNP167	chr_13q	0	normal
X20120727_MART_MM_SNP202	chr_13q	0	normal
X20120727_MART_MM_SNP204	chr_13q	-1.0089285714285712	clonal
X20120727_MART_MM_SNP203	chr_13q	-0.9214285714285714	clonal
X20111212_MART_MM_SNP149	chr_13q	-0.8705357142857142	subclonal_major
X20120924_MART_MM_SNP206	chr_13q	0	normal
X20120924_MART_MM_SNP209	chr_13q	-1.0044642857142856	clonal
X20120924_MART_MM_SNP212	chr_13q	-0.10178571428571428	subclonal_minor
X20120924_MART_MM_SNP213	chr_13q	-0.9660714285714286	clonal
X20120626_MART_MM_SNP197	chr_13q	0	normal
X20120924_MART_MM_SNP214	chr_13q	-1.0687499999999999	clonal
X20121008_MART_MM_SNP215	chr_13q	0	normal
X20121008_MART_MM_SNP216	chr_13q	0	normal
X20120924_MART_MM_SNP211	chr_13q	0	normal
X20121008_MART_MM_SNP217	chr_13q	0	normal
X20120510_MART_MM_SNP169	chr_13q	-0.9946428571428572	clonal
X20121203_MART_MM_SNP222	chr_13q	-0.9955357142857142	clonal
X20121008_MART_MM_SNP218	chr_13q	-1.0124999999999997	clonal
X20120510_MART_MM_SNP170	chr_13q	0	normal
X20121008_MART_MM_SNP219	chr_13q	-0.5249999999999999	subclonal_major
X20121203_MART_MM_SNP229	chr_13q	0	normal
X20121008_MART_MM_SNP220	chr_13q	-1.0348214285714286	clonal
X20121203_MART_MM_SNP230	chr_13q	-1.3392857142857142	clonal
X20121008_MART_MM_SNP221	chr_13q	0	normal
X20121203_MART_MM_SNP224	chr_13q	-0.8767857142857142	subclonal_major
X20121203_MART_MM_SNP225	chr_13q	0	normal
X20120521_MART_MM_SNP174	chr_13q	0	normal
X20121203_MART_MM_SNP226	chr_13q	0	normal
X20121203_MART_MM_SNP227	chr_13q	-0.9973214285714285	clonal
X20120521_MART_MM_SNP177	chr_13q	-0.9910714285714286	clonal
X20121203_MART_MM_SNP228	chr_13q	0	normal
X20120521_MART_MM_SNP176	chr_13q	-0.09553571428571428	normal
X20130527_MART_MM_SNP273	chr_13q	-0.8419642857142856	subclonal_major
X20121203_MART_MM_SNP223	chr_13q	-0.9678571428571429	clonal
X20130625_MART_MM_SNP281	chr_13q	-1.020535714285714	clonal
X20121203_MART_MM_SNP231	chr_13q	0	normal
X20121203_MART_MM_SNP232	chr_13q	0	normal
X20120521_MART_MM_SNP175	chr_13q	0	normal
X20121203_MART_MM_SNP234	chr_13q	-0.5875	subclonal_major
X20130527_MART_MM_SNP275	chr_13q	-0.8562499999999998	subclonal_major
X20121203_MART_MM_SNP235	chr_13q	-0.9464285714285714	clonal
X20120626_MART_MM_SNP193	chr_13q	0	normal
X20130527_MART_MM_SNP276	chr_13q	-1.0767857142857142	clonal
X20130527_MART_MM_SNP277	chr_13q	0	normal
X20130527_MART_MM_SNP278	chr_13q	-1.0526785714285714	clonal
X20121203_MART_MM_SNP236	chr_13q	-1.0491071428571428	clonal
X20121203_MART_MM_SNP238	chr_13q	-0.9616071428571428	clonal
X20121203_MART_MM_SNP237	chr_13q	-1.0455357142857142	clonal
X20121203_MART_MM_SNP239	chr_13q	-1.0875	clonal
X20130625_MART_MM_SNP282	chr_13q	0	normal
X20130625_MART_MM_SNP283	chr_13q	-1.0214285714285714	clonal
X20121203_MART_MM_SNP240	chr_13q	-1.0419642857142857	clonal
X20130625_MART_MM_SNP284	chr_13q	-0.9741071428571427	clonal
X20121203_MART_MM_SNP243	chr_13q	-1.0401785714285714	clonal
X20121203_MART_MM_SNP244	chr_13q	-1.0098214285714284	clonal
X20130625_MART_MM_SNP285	chr_13q	0	normal
X20121203_MART_MM_SNP245	chr_13q	-1.094642857142857	clonal
X20130516_MART_MM_SNP268	chr_13q	0	normal
X20121203_MART_MM_SNP246	chr_13q	0	normal
X20130625_MART_MM_SNP286	chr_13q	0	normal
X20121203_MART_MM_SNP248	chr_13q	-1.075	clonal
X20121203_MART_MM_SNP249	chr_13q	-1.0535714285714284	clonal
X20130717_MART_AL_SNP289	chr_13q	-0.23660714285714285	subclonal_minor
X20130717_MART_AL_SNP290	chr_13q	0	normal
X20130527_MART_MM_SNP272	chr_13q	0	normal
X20090422_MM7_SNP6.0	chr_13q	0	normal
X20121203_MART_MM_SNP242	chr_13q	-1.0687499999999999	clonal
X20090728_MART_MM_SNP32	chr_13q	0	normal
X20110920_MART_MM_SNP128	chr_13q	0	normal
X20110404_MART_MM_SNP84	chr_13q	0	normal
X20100331_MART_MM_SNP59	chr_13q	-0.9437499999999999	clonal
X20090728_MART_MM_SNP24bis	chr_13q	-0.9276785714285712	clonal
X20090728_MART_MM_SNP26	chr_13q	0	normal
X20100108_MART_MM_SNP44	chr_13q	-1.3392857142857142	clonal
X20090520_MM10_SNP6.0	chr_13q	0	normal
X20100108_MART_MM_SNP51	chr_13q	-1.0187499999999998	clonal
X20090728_MART_MM_SNP28	chr_13q	0	normal
X20100205_MART_MM_SNP39_2	chr_13q	-0.9625	clonal
X20090520_MM11_SNP6.0	chr_13q	-1.0955357142857143	clonal
X20110905_MART_MM_SNP108	chr_13q	-0.2026785714285714	subclonal_minor
X20110920_MART_MM_SNP122	chr_13q	-0.975892857142857	clonal
X20090422_MM8_SNP6.0	chr_13q	0	normal
X20111212_MART_MM_SNP165	chr_13q	0	normal
X20111212_MART_MM_SNP166	chr_13q	0	normal
X20110920_MART_MM_SNP131	chr_13q	0	normal
X20100108_MART_MM_SNP52	chr_13q	0	normal
X20100331_MART_MM_SNP65	chr_13q	-1.04375	clonal
X20090728_MART_MM_SNP27	chr_13q	0	normal
X20090728_MART_MM_SNP30	chr_13q	0	normal
X20111212_MART_MM_SNP161	chr_13q	0	normal
X20090604_MM17_SNP6.0	chr_13q	-0.932142857142857	clonal
X20090604_MM18_SNP6.0	chr_13q	-1.0660714285714283	clonal
X20100210_MART_MM_SNP54	chr_13q	-0.13928571428571426	subclonal_minor
X20111212_MART_MM_SNP162	chr_13q	-0.8526785714285713	subclonal_major
X20100205_MART_MM_SNP34	chr_13q	-1.0339285714285713	clonal
X20100205_MART_MM_SNP35	chr_13q	-1.000892857142857	clonal
X20111212_MART_MM_SNP163	chr_13q	-0.9205357142857141	clonal
X20100331_MART_MM_SNP61	chr_13q	-0.5857142857142856	subclonal_major
X20110920_MART_MM_SNP119	chr_13q	0	normal
X20110920_MART_MM_SNP123	chr_13q	-0.12767857142857142	subclonal_minor
X20100108_MART_MM_SNP47	chr_13q	0	normal
X20090728_MART_MM_SNP33	chr_13q	0	normal
X20110920_MART_MM_SNP124	chr_13q	0	normal
X20110920_MART_MM_SNP125	chr_13q	-0.16607142857142856	subclonal_minor
X20100210_MART_MM_SNP57	chr_13q	0	normal
X20090728_MART_MM_SNP23bis	chr_13q	-0.9732142857142857	clonal
X20090520_MM13_SNP6.0	chr_13q	-0.9598214285714285	clonal
X20100108_MART_MM_SNP45	chr_13q	-1.013392857142857	clonal
X20110920_MART_MM_SNP126	chr_13q	0	normal
X20090728_MART_MM_SNP20bis	chr_13q	0	normal
X20100205_MART_MM_SNP40_2	chr_13q	-1.0392857142857141	clonal
X20100210_MART_MM_SNP55	chr_13q	-1.0098214285714284	clonal
X20090520_MM14_SNP6.0	chr_13q	-1.3392857142857142	clonal
X20100210_MART_MM_SNP58	chr_13q	0	normal
X20100108_MART_MM_SNP42	chr_13q	-0.31249999999999994	subclonal_minor
X20090728_MART_MM_SNP31	chr_13q	0	normal
X20100205_MART_MM_SNP41_2	chr_13q	-1.0410714285714284	clonal
X20110920_MART_MM_SNP127	chr_13q	0	normal
X20090121_MM03_SNP6.0	chr_13q	0	normal
X20100205_MART_MM_SNP37	chr_13q	-0.950892857142857	clonal
X20110714_MART_MM_SNP101	chr_13q	0	normal
MM_cytoscanHD_10192017_863	chr_14q	0	normal
MM_cytoscanHD_10022017_856	chr_14q	0	normal
MM_cytoscanHD28022018_938	chr_14q	0	normal
X20130731_Cytoscan_MM305	chr_14q	-0.8892857142857142	subclonal_major
X20130731_Cytoscan_MM306	chr_14q	0	normal
MM_cytoscanHD3042018_958	chr_14q	-0.9830357142857141	clonal
X20130731_Cytoscan_MM308	chr_14q	-0.2875	subclonal_minor
X20130731_Cytoscan_MM307	chr_14q	0	normal
MM_cytoscanHD3042018_959	chr_14q	-1.0482142857142855	clonal
X20131104_Cytoscan_MM325	chr_14q	0	normal
X20130731_Cytoscan_MM309	chr_14q	0	normal
X20130731_Cytoscan_MM311	chr_14q	0	normal
MM_cytoscanHD14032018_939	chr_14q	0	normal
X20130731_Cytoscan_MM312	chr_14q	0	normal
X20130731_Cytoscan_MM313	chr_14q	0	normal
X20130711_Cytoscan_MM293	chr_14q	0	normal
X20130731_Cytoscan_MM315	chr_14q	0	normal
X20131001_Cytoscan_MM316	chr_14q	0	normal
MM_cytoscanHD_10022017_857	chr_14q	0	normal
X20131001_Cytoscan_MM319	chr_14q	0	normal
MM_cytoscanHD_10022017_858	chr_14q	0	normal
X20131001_Cytoscan_MM320	chr_14q	0	normal
X20131104_Cytoscan_MM326	chr_14q	-0.09107142857142855	normal
MM_cytoscanHD3042018_960	chr_14q	-0.8017857142857142	subclonal_major
X20131104_Cytoscan_MM327	chr_14q	0	normal
X20131104_Cytoscan_MM328	chr_14q	0	normal
MM_cytoscanHD3042018_961	chr_14q	0	normal
X20131104_Cytoscan_MM329	chr_14q	0	normal
X20130725_Cytoscan_MM300	chr_14q	0	normal
MM_cytoscanHD_10262017_866	chr_14q	0	normal
X20131001_Cytoscan_MM317	chr_14q	0	normal
X20131104_Cytoscan_MM330	chr_14q	0	normal
X20131001_Cytoscan_MM321	chr_14q	0	normal
X20131104_Cytoscan_MM331	chr_14q	0	normal
X20130711_Cytoscan_MM295	chr_14q	0	normal
X20131105_Cytoscan_MM339	chr_14q	-0.2169642857142857	subclonal_minor
MM_cytoscanHD14032018_940	chr_14q	-0.1732142857142857	subclonal_minor
X20131001_Cytoscan_MM322	chr_14q	-0.9178571428571428	clonal
X20131001_Cytoscan_MM323	chr_14q	0	normal
X20131104_Cytoscan_MM324	chr_14q	-0.9410714285714286	clonal
MM_cytoscanHD26012018_934	chr_14q	-0.1526785714285714	subclonal_minor
X20131105_Cytoscan_MM340	chr_14q	0	normal
X20131105_Cytoscan_MM341	chr_14q	0	normal
MM_cytoscanHD_10262017_867	chr_14q	0	normal
MM__CytoscanHD_03072018.1035_2	chr_14q	0	normal
MM_cytoscanHD14032018_941	chr_14q	0	normal
X20131105_Cytoscan_MM342	chr_14q	0	normal
X20131105_Cytoscan_MM343	chr_14q	0	normal
X20131125_Cytoscan_MM_346	chr_14q	-0.9249999999999999	clonal
X20131125_Cytoscan_MM_347	chr_14q	0	normal
MM_cytoscanHD14032018_942	chr_14q	0	normal
X20131105_Cytoscan_MM344	chr_14q	0	normal
MM_cytoscanHD14032018_943	chr_14q	0	normal
MM_cytoscanHD14032018_944	chr_14q	-0.7160714285714286	subclonal_major
MM__CytoscanHD_10052018_998	chr_14q	0	normal
MM_cytoscanHD22032018_945	chr_14q	0	normal
X20131125_Cytoscan_MM_349	chr_14q	0	normal
X20130725_Cytoscan_MM302	chr_14q	0	normal
MM_cytoscanHD3042018_956	chr_14q	0	normal
MM_cytoscanHD3042018_957	chr_14q	-0.0919642857142857	normal
X20131125_Cytoscan_MM_350	chr_14q	0	normal
X20131125_Cytoscan_MM_351	chr_14q	0	normal
X20131125_Cytoscan_MM_352	chr_14q	0	normal
X20131125_Cytoscan_MM_353	chr_14q	0	normal
X20131126_Cytoscan_MM_355	chr_14q	-0.9151785714285713	clonal
X20131126_Cytoscan_MM_356	chr_14q	0	normal
MM__CytoscanHD_10052018_997	chr_14q	-0.8089285714285713	subclonal_major
X20131126_Cytoscan_MM_357	chr_14q	0	normal
MM__CytoscanHD_03072018_1036	chr_14q	0	normal
X20131126_Cytoscan_MM_358	chr_14q	0	normal
X20131126_Cytoscan_MM_359	chr_14q	0	normal
X20131209_Cytoscan_MM_362	chr_14q	0	normal
MM__CytoscanHD_03072018_1037	chr_14q	0	normal
X20131126_Cytoscan_MM_360	chr_14q	0	normal
X20131126_Cytoscan_MM_361	chr_14q	-1.0267857142857142	clonal
X20131209_Cytoscan_MM_363	chr_14q	0	normal
X20131209_Cytoscan_MM_364	chr_14q	0	normal
MM__CytoscanHD_03072018_1038	chr_14q	0	normal
MM_cytoscanHD14032018_946	chr_14q	0	normal
X20130725_Cytoscan_MM303	chr_14q	0	normal
MM_cytoscanHD14032018_947	chr_14q	0	normal
X20131209_Cytoscan_MM_365	chr_14q	-0.19732142857142856	subclonal_minor
X20131209_Cytoscan_MM_366	chr_14q	-0.11160714285714285	subclonal_minor
X20131209_Cytoscan_MM_367	chr_14q	-0.9946428571428572	clonal
X20131209_Cytoscan_MM_368	chr_14q	0	normal
MM__CytoscanHD_03072018_1039	chr_14q	0	normal
X20131209_Cytoscan_MM_369	chr_14q	0	normal
X20140107_Cytoscan_MM_Flores_370	chr_14q	0	normal
X20140107_Cytoscan_MM_Flores_371	chr_14q	0	normal
X20140107_Cytoscan_MM_Flores_372	chr_14q	0	normal
X20140204_MART_MM_Cyto373	chr_14q	0	normal
X20140204_MART_MM_Cyto374	chr_14q	0	normal
X20140204_MART_MM_Cyto375	chr_14q	0	normal
X20150519_MG_MM_Cyto454	chr_14q	0	normal
X20150519_MG_MM_Cyto455	chr_14q	-0.557142857142857	subclonal_major
X20140204_MART_MM_Cyto376	chr_14q	0	normal
MM_cytoscanHD26012018_933	chr_14q	-0.9205357142857141	clonal
X20130711_Cytoscan_MM296	chr_14q	-1.0553571428571427	clonal
X20140204_MART_MM_Cyto377	chr_14q	0	normal
X20140204_MART_MM_Cyto378	chr_14q	0	normal
MM_cytoscanHD24012018_919	chr_14q	0	normal
X20140204_MART_MM_Cyto379	chr_14q	0	normal
X20140204_MART_MM_Cyto380	chr_14q	-1.0285714285714285	clonal
X20131001_Cytoscan_MM318	chr_14q	-0.13214285714285712	subclonal_minor
X20140217_MART_MM_Cyto382	chr_14q	0	normal
X20140414_MART_MM_Cyto412	chr_14q	0	normal
X20160727_MG_MM_Cyto605	chr_14q	0	normal
X20140217_MART_MM_Cyto383	chr_14q	0	normal
X20150326_MG_MM_Cyto438	chr_14q	0	normal
X20150326_MG_MM_Cyto439	chr_14q	0	normal
X20140217_MART_MM_Cyto384	chr_14q	0	normal
X20140217_MART_MM_Cyto385	chr_14q	-0.907142857142857	clonal
X20140217_MART_MM_Cyto386	chr_14q	-0.9348214285714285	clonal
X20140217_MART_MM_Cyto387	chr_14q	0	normal
X20140310_MART_MM_Cyto388	chr_14q	0	normal
X20140310_MART_MM_Cyto389	chr_14q	-0.9125	clonal
X20150326_MG_MM_Cyto440	chr_14q	0	normal
X20140310_MART_MM_Cyto390	chr_14q	-0.1044642857142857	subclonal_minor
X20140310_MART_MM_Cyto391	chr_14q	-0.9616071428571428	clonal
X20140310_MART_MM_Cyto392	chr_14q	0	normal
X20140310_MART_MM_Cyto394	chr_14q	0	normal
X20140319_MART_MM_Cyto396	chr_14q	0	normal
X20140319_MART_MM_Cyto397	chr_14q	0	normal
MM_cytoscanHD24012018_921	chr_14q	-0.975	clonal
X20140319_MART_MM_Cyto398	chr_14q	0	normal
X20140319_MART_MM_Cyto399	chr_14q	0	normal
X20140319_MART_MM_Cyto400	chr_14q	0	normal
X20140319_MART_MM_Cyto401	chr_14q	-0.9107142857142857	clonal
MM_cytoscanHD_09212017_849	chr_14q	0	normal
MM_cytoscanHD_09212017_850	chr_14q	0	normal
MM_cytoscanHD_14092017_832	chr_14q	-1.1107142857142855	clonal
X20140414_MART_MM_Cyto413	chr_14q	-0.7866071428571428	subclonal_major
MM_cytoscanHD_14092017_833	chr_14q	0	normal
MM_cytoscanHD_14092017_835	chr_14q	-0.8339285714285714	subclonal_major
MM_cytoscanHD_09132017_837	chr_14q	0	normal
MM_cytoscanHD_09132017_838	chr_14q	0	normal
MM_cytoscanHD_09132017_839	chr_14q	0	normal
MM_cytoscanHD_14092017_834	chr_14q	0	normal
X20150422_MG_MM_Cyto452	chr_14q	0	normal
X20140414_MART_MM_Cyto414	chr_14q	0	normal
X20140414_MART_MM_Cyto415	chr_14q	0	normal
MM_cytoscanHD24012018_922	chr_14q	0	normal
X20150305_MG_MM_Cyto430	chr_14q	-0.9107142857142857	clonal
MM_cytoscanHD24012018_923	chr_14q	-1.0910714285714285	clonal
MM_cytoscanHD24012018_924	chr_14q	-1.014285714285714	clonal
X20150422_MG_MM_Cyto447	chr_14q	0	normal
X20150422_MG_MM_Cyto448_2	chr_14q	0	normal
X20150422_MG_MM_Cyto449	chr_14q	0	normal
X20150305_MG_MM_Cyto431	chr_14q	0	normal
X20150305_MG_MM_Cyto432	chr_14q	0	normal
X20150422_MG_MM_Cyto446	chr_14q	0	normal
X20150305_MG_MM_Cyto434	chr_14q	0	normal
X20160725_MG_MM_Cyto601	chr_14q	0	normal
X20150519_MG_MM_Cyto461	chr_14q	0	normal
X20150305_MG_MM_Cyto435	chr_14q	0	normal
X20150326_MG_MM_Cyto441	chr_14q	0	normal
X20150422_MG_MM_Cyto451	chr_14q	0	normal
X20150305_MG_MM_Cyto436	chr_14q	0	normal
X20150326_MG_MM_Cyto442	chr_14q	-1.1687499999999997	clonal
X20150326_MG_MM_Cyto444	chr_14q	0	normal
X20150326_MG_MM_Cyto445	chr_14q	0	normal
X20150519_MG_MM_Cyto457	chr_14q	0	normal
X20150519_MG_MM_Cyto458	chr_14q	0	normal
X20150519_MG_MM_Cyto459	chr_14q	0	normal
X20150519_MG_MM_Cyto460	chr_14q	0	normal
MM_cytoscanHD14032018_948	chr_14q	0	normal
X20150519_MG_MM_Cyto463	chr_14q	0	normal
X20150519_MG_MM_Cyto464	chr_14q	-1	clonal
X20150519_MG_MM_Cyto465	chr_14q	0	normal
X20150519_MG_MM_Cyto466	chr_14q	0	normal
X20150519_MG_MM_Cyto467	chr_14q	0	normal
MM_cytoscanHD24012018_925	chr_14q	0	normal
MM_cytoscanHD_10022017_852	chr_14q	0	normal
MM_cytoscanHD28022018_936	chr_14q	0	normal
MM_cytoscanHD26012018_932	chr_14q	0	normal
X20160704_MG_MM_Cyto577	chr_14q	-0.9785714285714285	clonal
MM_cytoscanHD22032018_949	chr_14q	0	normal
MM_cytoscanHD_10192017_861	chr_14q	0	normal
MM_cytoscanHD_10262017_868	chr_14q	0	normal
X20160126_MG_MM_Cyto543	chr_14q	-1.0535714285714284	clonal
X20160126_MG_MM_Cyto544	chr_14q	0	normal
X20160126_MG_MM_Cyto545	chr_14q	0	normal
X20160126_MG_MM_Cyto548	chr_14q	0	normal
X20170726_MG_MM_Cyto813	chr_14q	0	normal
MM__CytoscanHD_11062018_1019	chr_14q	-0.1776785714285714	subclonal_minor
MM_cytoscanHD22032018_950	chr_14q	-0.09999999999999999	normal
MM_cytoscanHD22032018_951	chr_14q	0	normal
MM_CytoscanHD_07052018_992	chr_14q	0	normal
MM_cytoscanHD22032018_952	chr_14q	-0.5794642857142857	subclonal_major
X20140527_MART_MM_Cyto421	chr_14q	-0.21249999999999997	subclonal_minor
MM_CytoscanHD_07052018_989	chr_14q	0	normal
MM_cytoscanHD22032018_953	chr_14q	0	normal
MM_cytoscanHD22032018_954	chr_14q	-0.33035714285714285	subclonal_minor
X20140616_MART_MM_Cyto423	chr_14q	0	normal
MM_cytoscanHD22032018_955	chr_14q	-0.9080357142857142	clonal
X20170726_MG_MM_Cyto810	chr_14q	0	normal
X20140527_MART_MM_Cyto420	chr_14q	0	normal
MM_CytoscanHD_07052018_990	chr_14q	0	normal
X20140527_MART_MM_Cyto419	chr_14q	0	normal
MM_CytoscanHD_07052018_991	chr_14q	0	normal
MM_CytoscanHD_07052018_984	chr_14q	0	normal
MM__CytoscanHD_11062018_1020	chr_14q	0	normal
X20160727_MG_MM_Cyto609	chr_14q	0	normal
X20160727_MG_MM_Cyto610	chr_14q	0	normal
MM__CytoscanHD_11062018_1021	chr_14q	0	normal
X20160727_MG_MM_Cyto604	chr_14q	-0.38125	subclonal_minor
X20160503_MG_MM_Cyto561	chr_14q	-1.0258928571428572	clonal
X20160503_MG_MM_Cyto562	chr_14q	0	normal
X20160503_MG_MM_Cyto563	chr_14q	0	normal
X20161109_MG_MM_Cyto681	chr_14q	0	normal
X20160503_MG_MM_Cyto564	chr_14q	0	normal
X20160503_MG_MM_Cyto565	chr_14q	-0.7625	subclonal_major
X20161109_MG_MM_Cyto682	chr_14q	0	normal
X20161109_MG_MM_Cyto683	chr_14q	0	normal
X20161109_MG_MM_Cyto685	chr_14q	0	normal
X20161109_MG_MM_Cyto687	chr_14q	0	normal
X20170102_MG_MM_Cyto717	chr_14q	0	normal
X20161109_MG_MM_Cyto688	chr_14q	-0.8928571428571428	subclonal_major
X20161109_MG_MM_Cyto689	chr_14q	0	normal
X20161109_MG_MM_Cyto690	chr_14q	0	normal
X20161109_MG_MM_Cyto691	chr_14q	-1.0026785714285713	clonal
X20160727_MG_MM_Cyto608	chr_14q	0	normal
X20170102_MG_MM_Cyto718	chr_14q	0	normal
X20161109_MG_MM_Cyto692	chr_14q	0	normal
X20161110_MG_MM_Cyto703	chr_14q	0	normal
X20161110_MG_MM_Cyto704	chr_14q	0	normal
X20161110_MG_MM_Cyto702	chr_14q	0	normal
X20161109_MG_MM_Cyto684	chr_14q	0	normal
X20161109_MG_MM_Cyto686	chr_14q	0	normal
X20170102_MG_MM_Cyto720	chr_14q	0	normal
X20170103_MG_MM_Cyto707	chr_14q	0	normal
X20170103_MG_MM_Cyto708	chr_14q	-0.9651785714285713	clonal
X20170103_MG_MM_Cyto709	chr_14q	0	normal
X20160727_MG_MM_Cyto598b	chr_14q	-1.0499999999999998	clonal
X20170103_MG_MM_Cyto712	chr_14q	0	normal
X20170103_MG_MM_Cyto713	chr_14q	0	normal
X20170103_MG_MM_Cyto714	chr_14q	0	normal
X20170103_MG_MM_Cyto715	chr_14q	0	normal
X20170103_MG_MM_Cyto716	chr_14q	0	normal
X20170102_MG_MM_Cyto721	chr_14q	0	normal
X20170102_MG_MM_Cyto722	chr_14q	0	normal
X20170102_MG_MM_Cyto723	chr_14q	0	normal
X20170102_MG_MM_Cyto724	chr_14q	-1.0785714285714285	clonal
X20170102_MG_MM_Cyto726	chr_14q	0	normal
MM_cytoscanHD_08282017_819	chr_14q	0	normal
MM_cytoscanHD_08282017_820	chr_14q	-0.20803571428571427	subclonal_minor
MM_cytoscanHD_08282017_821	chr_14q	-1.0482142857142855	clonal
MM_cytoscanHD_08302017_824	chr_14q	-1.1080357142857142	clonal
MM_cytoscanHD_08302017_825	chr_14q	0	normal
MM_cytoscanHD_08302017_826	chr_14q	0	normal
MM_cytoscanHD_08302017_827	chr_14q	0	normal
MM_cytoscanHD_08302017_828	chr_14q	-1.0455357142857142	clonal
MM_cytoscanHD_08302017_829	chr_14q	0	normal
MM_cytoscanHD_09132017_840	chr_14q	0	normal
MM_cytoscanHD_09132017_841	chr_14q	-1.007142857142857	clonal
MM_cytoscanHD_09132017_842	chr_14q	0	normal
MM_cytoscanHD_10192017_864	chr_14q	0	normal
MM_cytoscanHD_10262017_870	chr_14q	0	normal
MM_cytoscanHD_10262017_871	chr_14q	0	normal
MM_cytoscanHD_10262017_872	chr_14q	-0.41874999999999996	subclonal_minor
MM__CytoscanHD_31052018_1016	chr_14q	-0.9955357142857142	clonal
MM__CytoscanHD_31052018_1017	chr_14q	0	normal
MM__CytoscanHD_11062018_1022	chr_14q	0	normal
MM_cytoscanHD_10192017_859	chr_14q	0	normal
X20160704_MG_MM_Cyto582	chr_14q	0	normal
MM__CytoscanHD_10052018_1000	chr_14q	-0.30803571428571425	subclonal_minor
MM__CytoscanHD_11062018_1023	chr_14q	0	normal
MM__CytoscanHD_11062018_1024	chr_14q	0	normal
MM__CytoscanHD_11062018_1025	chr_14q	0	normal
X20170719_MG_MM_Cyto_D3MM	chr_14q	0	normal
MM__CytoscanHD_21062018_1027	chr_14q	-0.11160714285714285	subclonal_minor
MM_cytoscanHD_10192017_860	chr_14q	0	normal
MM__CytoscanHD_21062018_1028	chr_14q	0	normal
X20170726_MG_MM_Cyto808	chr_14q	-0.13303571428571426	subclonal_minor
MM__CytoscanHD_21062018_1029	chr_14q	0	normal
MM__CytoscanHD_21062018_1030	chr_14q	0	normal
MM__CytoscanHD_21062018_1031	chr_14q	0	normal
MM__CytoscanHD_21062018_1032	chr_14q	0	normal
MM__CytoscanHD_31052018_1010	chr_14q	0	normal
MM__CytoscanHD_03072018_1040	chr_14q	0	normal
MM__CytoscanHD_03072018_1041	chr_14q	0	normal
X20160725_MG_MM_Cyto592	chr_14q	0	normal
MM__CytoscanHD_10052018_1001	chr_14q	-0.9848214285714285	clonal
MM_cytoscanHD_11162017_886	chr_14q	0	normal
MM__CytoscanHD_31052018_1013	chr_14q	0	normal
MM__CytoscanHD_31052018_1014	chr_14q	-0.5812499999999999	subclonal_major
MM__CytoscanHD_31052018_1015	chr_14q	0	normal
MM__CytoscanHD_24052018_1007	chr_14q	0	normal
MM__CytoscanHD_24052018_1008	chr_14q	0	normal
MM__CytoscanHD_24052018_1009	chr_14q	0	normal
MM__CytoscanHD_11062018_1018	chr_14q	0	normal
MM__CytoscanHD_31052018_1011	chr_14q	0	normal
MM_CytoscanHD_17042018_975	chr_14q	-1.020535714285714	clonal
MM_CytoscanHD_17042018_974	chr_14q	0	normal
MM_CytoscanHD_17042018_973	chr_14q	0	normal
MM_CytoscanHD_17042018_972	chr_14q	0	normal
MM_CytoscanHD_17042018_971	chr_14q	0	normal
X20170605_MG_MM_Cyto762	chr_14q	-0.125	subclonal_minor
MM_cytoscanHD_10262017_869	chr_14q	0	normal
X20161110_MG_MM_Cyto696	chr_14q	0	normal
X20170704_MG_MM_Cyto788_2	chr_14q	0	normal
MM_cytoscanHD_011518_904	chr_14q	0	normal
X20170605_MG_MM_Cyto773	chr_14q	0	normal
MM_cytoscanHD_10022017_855	chr_14q	0	normal
X20170605_MG_MM_Cyto763	chr_14q	0	normal
X20170627_MG_MM_Cyto774	chr_14q	0	normal
X20140527_MART_MM_Cyto418	chr_14q	0	normal
MM_cytoscanHD3042018_964	chr_14q	0	normal
X20170627_MG_MM_Cyto775	chr_14q	0	normal
X20170704_MG_MM_Cyto790	chr_14q	0	normal
X20170704_MG_MM_Cyto784	chr_14q	-0.8535714285714284	subclonal_major
X20170704_MG_MM_Cyto791	chr_14q	0	normal
MM_cytoscanHD_08282017_822	chr_14q	0	normal
X20150708_MG_MM_Cyto487	chr_14q	0	normal
MM_cytoscanHD_08282017_816	chr_14q	0	normal
