sample	variable	value	status
MMRF_2681_1_BM	chr_8q	0	normal
MMRF_2682_1_BM	chr_8q	-0.112540192926045	subclonal_minor
MMRF_2685_1_BM	chr_8q	0	normal
MMRF_2688_1_BM	chr_8q	0	normal
MMRF_2689_1_BM	chr_8q	0	normal
MMRF_2690_1_BM	chr_8q	0	normal
MMRF_2691_1_BM	chr_8q	0.3440514469453376	subclonal_minor
MMRF_2692_1_BM	chr_8q	0	normal
MMRF_2694_1_BM	chr_8q	-1.012861736334405	clonal
MMRF_2695_1_BM	chr_8q	0	normal
MMRF_2696_1_BM	chr_8q	0	normal
MMRF_2698_1_BM	chr_8q	0	normal
MMRF_2699_1_BM	chr_8q	0.9410503751339764	clonal
MMRF_2700_1_BM	chr_8q	0	normal
MMRF_2701_1_BM	chr_8q	0	normal
MMRF_2702_1_BM	chr_8q	0	normal
MMRF_2703_1_BM	chr_8q	0	normal
MMRF_2704_1_BM	chr_8q	-0.1339764201500536	subclonal_minor
MMRF_2705_1_BM	chr_8q	0	normal
MMRF_2706_1_BM	chr_8q	0	normal
MMRF_2707_1_BM	chr_8q	0	normal
MMRF_2708_1_BM	chr_8q	0	normal
MMRF_2709_1_BM	chr_8q	0	normal
MMRF_2714_1_BM	chr_8q	0	normal
MMRF_2715_1_BM	chr_8q	0	normal
MMRF_2716_1_BM	chr_8q	0.8370846730975349	subclonal_major
MMRF_2718_1_BM	chr_8q	0	normal
MMRF_2719_1_BM	chr_8q	0	normal
MMRF_2721_1_BM	chr_8q	0	normal
MMRF_2722_1_BM	chr_8q	0	normal
MMRF_2723_1_BM	chr_8q	0	normal
MMRF_2727_1_BM	chr_8q	0	normal
MMRF_2728_1_BM	chr_8q	0	normal
MMRF_2729_1_BM	chr_8q	0	normal
MMRF_2730_1_BM	chr_8q	0	normal
MMRF_2731_1_BM	chr_8q	0.14040728831725616	subclonal_minor
MMRF_2732_1_BM	chr_8q	0	normal
MMRF_2733_1_BM	chr_8q	0	normal
MMRF_2734_1_BM	chr_8q	0	normal
MMRF_2737_1_BM	chr_8q	0.17041800643086816	subclonal_minor
MMRF_2738_1_BM	chr_8q	0	normal
MMRF_2739_1_BM	chr_8q	0	normal
MMRF_2740_1_BM	chr_8q	0	normal
MMRF_2742_1_BM	chr_8q	0.20471596998928188	subclonal_minor
MMRF_2743_1_BM	chr_8q	0	normal
MMRF_2745_1_BM	chr_8q	-0.9732047159699893	clonal
MMRF_2746_1_BM	chr_8q	0	normal
MMRF_2750_1_BM	chr_8q	0	normal
MMRF_2751_1_BM	chr_8q	0	normal
MMRF_2752_1_BM	chr_8q	0	normal
MMRF_2753_1_BM	chr_8q	0	normal
MMRF_2754_1_BM	chr_8q	0	normal
MMRF_2755_1_BM	chr_8q	0	normal
MMRF_2756_1_BM	chr_8q	0	normal
MMRF_2757_1_BM	chr_8q	0	normal
MMRF_2758_1_BM	chr_8q	0	normal
MMRF_2760_1_BM	chr_8q	0	normal
MMRF_2761_1_BM	chr_8q	0	normal
MMRF_2762_1_BM	chr_8q	0.8949624866023579	subclonal_major
MMRF_2763_1_BM	chr_8q	0	normal
MMRF_2764_1_BM	chr_8q	-0.5819935691318328	subclonal_major
MMRF_2765_1_BM	chr_8q	0	normal
MMRF_2767_1_BM	chr_8q	0.8070739549839228	subclonal_major
MMRF_2768_1_BM	chr_8q	0	normal
MMRF_2769_1_BM	chr_8q	0	normal
MMRF_2770_1_BM	chr_8q	0	normal
MMRF_2772_1_BM	chr_8q	0	normal
MMRF_2774_1_BM	chr_8q	0	normal
MMRF_2775_1_BM	chr_8q	0	normal
MMRF_2776_1_BM	chr_8q	0	normal
MMRF_2778_1_BM	chr_8q	0	normal
MMRF_2779_1_BM	chr_8q	0	normal
MMRF_2781_1_BM	chr_8q	0	normal
MMRF_2782_1_BM	chr_8q	0.165058949624866	subclonal_minor
MMRF_2787_1_BM	chr_8q	0	normal
MMRF_2788_1_BM	chr_8q	0	normal
MMRF_2789_1_BM	chr_8q	0	normal
MMRF_2792_1_BM	chr_8q	0	normal
MMRF_2793_1_BM	chr_8q	0.19935691318327972	subclonal_minor
MMRF_2794_1_BM	chr_8q	0	normal
MMRF_2795_1_BM	chr_8q	0	normal
MMRF_2799_1_BM	chr_8q	0	normal
MMRF_2801_1_BM	chr_8q	0	normal
MMRF_2805_1_BM	chr_8q	-0.6066452304394425	subclonal_major
MMRF_2807_1_BM	chr_8q	1.0032154340836013	clonal
MMRF_2808_1_BM	chr_8q	0	normal
MMRF_2813_1_BM	chr_8q	-1.042872454448017	clonal
MMRF_2814_1_BM	chr_8q	0	normal
MMRF_2815_1_BM	chr_8q	0	normal
MMRF_2816_1_BM	chr_8q	0.1757770632368703	subclonal_minor
MMRF_2817_1_BM	chr_8q	0	normal
MMRF_2818_1_BM	chr_8q	0	normal
MMRF_2819_1_BM	chr_8q	0	normal
MMRF_2820_1_BM	chr_8q	0	normal
MMRF_2821_1_BM	chr_8q	0	normal
MMRF_2822_1_BM	chr_8q	0	normal
MMRF_2823_1_BM	chr_8q	0	normal
MMRF_2826_1_BM	chr_8q	0	normal
MMRF_2827_1_BM	chr_8q	0.15219721329046085	subclonal_minor
MMRF_2828_1_BM	chr_8q	0	normal
MMRF_2829_1_BM	chr_8q	0	normal
MMRF_2830_1_BM	chr_8q	0	normal
MMRF_2831_1_BM	chr_8q	0	normal
MMRF_2832_1_BM	chr_8q	0	normal
MMRF_2833_1_BM	chr_8q	1.7449088960342978	clonal
MMRF_2834_1_BM	chr_8q	0	normal
MMRF_2835_1_BM	chr_8q	0	normal
MMRF_2836_1_BM	chr_8q	0	normal
MMRF_2838_1_BM	chr_8q	0	normal
MMRF_2839_1_BM	chr_8q	0	normal
MMRF_2840_1_BM	chr_8q	-0.5980707395498392	subclonal_major
MMRF_2847_1_BM	chr_8q	1.0535905680600213	clonal
MMRF_2848_1_BM	chr_8q	0	normal
MMRF_2851_1_BM	chr_8q	0	normal
MMRF_2853_1_BM	chr_8q	0	normal
MMRF_1016_1_BM	chr_9p	0.7234726688102894	subclonal_major
MMRF_1021_1_BM	chr_9p	0	normal
MMRF_1029_1_BM	chr_9p	-0.3783494105037513	subclonal_minor
MMRF_1030_1_BM	chr_9p	1.0042872454448017	clonal
MMRF_1031_1_BM	chr_9p	1.7781350482315113	clonal
MMRF_1032_1_BM	chr_9p	1.0310825294748123	clonal
MMRF_1033_1_BM	chr_9p	1	clonal
MMRF_1037_1_BM	chr_9p	0.969989281886388	clonal
MMRF_1045_1_BM	chr_9p	0	normal
MMRF_1048_1_BM	chr_9p	0	normal
MMRF_1049_1_BM	chr_9p	0.9807073954983923	clonal
MMRF_1054_1_BM	chr_9p	0	normal
MMRF_1055_1_BM	chr_9p	0.9667738478027866	clonal
MMRF_1068_1_BM	chr_9p	1.0096463022508038	clonal
MMRF_1073_1_BM	chr_9p	1.8360128617363345	clonal
MMRF_1077_1_BM	chr_9p	0.984994640943194	clonal
MMRF_1078_1_BM	chr_9p	0.4555198285101822	subclonal_minor
MMRF_1079_1_BM	chr_9p	0.9635584137191854	clonal
MMRF_1082_1_BM	chr_9p	0	normal
MMRF_1086_1_BM	chr_9p	2.0010718113612005	clonal
MMRF_1089_1_BM	chr_9p	0.9046087888531618	clonal
MMRF_1090_1_BM	chr_9p	0.969989281886388	clonal
MMRF_1092_1_BM	chr_9p	2.0418006430868165	clonal
MMRF_1098_1_BM	chr_9p	0	normal
MMRF_1100_1_BM	chr_9p	0.14469453376205788	subclonal_minor
MMRF_1107_1_BM	chr_9p	1.0064308681672025	clonal
MMRF_1108_1_BM	chr_9p	1.0814576634512325	clonal
MMRF_1127_1_BM	chr_9p	0	normal
MMRF_1128_1_BM	chr_9p	-0.24115755627009647	subclonal_minor
MMRF_1129_1_BM	chr_9p	0.9163987138263665	clonal
MMRF_1148_1_BM	chr_9p	1.112540192926045	clonal
MMRF_1151_1_BM	chr_9p	2.430868167202572	clonal
MMRF_1153_1_BM	chr_9p	0.9667738478027866	clonal
MMRF_1157_1_BM	chr_9p	0	normal
MMRF_1164_1_BM	chr_9p	0	normal
MMRF_1167_1_BM	chr_9p	0.9442658092175776	clonal
MMRF_1169_1_BM	chr_9p	-0.165058949624866	subclonal_minor
MMRF_1171_1_BM	chr_9p	1.0718113612004287	clonal
MMRF_1178_1_BM	chr_9p	0.954983922829582	clonal
MMRF_1179_1_BM	chr_9p	0	normal
MMRF_1180_1_BM	chr_9p	0	normal
MMRF_1185_1_BM	chr_9p	0.11682743837084672	subclonal_minor
MMRF_1188_1_BM	chr_9p	1.3451232583065378	clonal
MMRF_1189_1_BM	chr_9p	0	normal
MMRF_1195_1_BM	chr_9p	1.159699892818864	clonal
MMRF_1202_1_BM	chr_9p	0	normal
MMRF_1210_1_BM	chr_9p	1.9860664523043943	clonal
MMRF_1212_1_BM	chr_9p	0	normal
MMRF_1216_1_BM	chr_9p	0	normal
MMRF_1231_1_BM	chr_9p	0	normal
MMRF_1250_1_BM	chr_9p	1.898177920685959	clonal
MMRF_1251_1_BM	chr_9p	0.17256162915326903	subclonal_minor
MMRF_1267_1_BM	chr_9p	0	normal
MMRF_1269_1_BM	chr_9p	0	normal
MMRF_1270_1_BM	chr_9p	0	normal
MMRF_1274_1_BM	chr_9p	1.012861736334405	clonal
MMRF_1283_1_BM	chr_9p	0.8874598070739549	subclonal_major
MMRF_1284_1_BM	chr_9p	0.8113612004287245	subclonal_major
MMRF_1285_1_BM	chr_9p	0.9667738478027866	clonal
MMRF_1286_1_BM	chr_9p	0	normal
MMRF_1293_1_BM	chr_9p	0.9796355841371919	clonal
MMRF_1300_1_BM	chr_9p	1.097534833869239	clonal
MMRF_1307_1_BM	chr_9p	0	normal
MMRF_1309_1_BM	chr_9p	0	normal
MMRF_1311_1_BM	chr_9p	0	normal
MMRF_1318_1_BM	chr_9p	1.0782422293676313	clonal
MMRF_1323_1_BM	chr_9p	0.9035369774919614	clonal
MMRF_1324_1_BM	chr_9p	0	normal
MMRF_1325_1_BM	chr_9p	0	normal
MMRF_1327_1_BM	chr_9p	0	normal
MMRF_1328_1_BM	chr_9p	0	normal
MMRF_1331_1_BM	chr_9p	0.9753483386923901	clonal
MMRF_1332_1_BM	chr_9p	0.947481243301179	clonal
MMRF_1338_1_BM	chr_9p	0	normal
MMRF_1339_1_BM	chr_9p	0	normal
MMRF_1342_1_BM	chr_9p	2.087888531618435	clonal
MMRF_1344_1_BM	chr_9p	1.0107181136120043	clonal
MMRF_1348_1_BM	chr_9p	0	normal
MMRF_1349_1_BM	chr_9p	0	normal
MMRF_1352_1_BM	chr_9p	0.7106109324758842	subclonal_major
MMRF_1354_1_BM	chr_9p	1.1554126473740622	clonal
MMRF_1356_1_BM	chr_9p	0	normal
MMRF_1358_1_BM	chr_9p	1.097534833869239	clonal
MMRF_1359_1_BM	chr_9p	0	normal
MMRF_1360_1_BM	chr_9p	2.206859592711683	clonal
MMRF_1361_1_BM	chr_9p	0	normal
MMRF_1364_1_BM	chr_9p	-0.5959271168274384	subclonal_major
MMRF_1365_1_BM	chr_9p	0	normal
MMRF_1371_1_BM	chr_9p	0.977491961414791	clonal
MMRF_1377_1_BM	chr_9p	-0.1232583065380493	subclonal_minor
MMRF_1380_1_BM	chr_9p	0	normal
MMRF_1383_1_BM	chr_9p	2.027867095391211	clonal
MMRF_1386_1_BM	chr_9p	0	normal
MMRF_1388_1_BM	chr_9p	0	normal
MMRF_1389_1_BM	chr_9p	0	normal
MMRF_1391_1_BM	chr_9p	1.0664523043944265	clonal
MMRF_1392_1_BM	chr_9p	0.9185423365487674	clonal
MMRF_1393_1_BM	chr_9p	0.842443729903537	subclonal_major
MMRF_1395_1_BM	chr_9p	0.9989281886387996	clonal
MMRF_1401_1_BM	chr_9p	1.0718113612004287	clonal
MMRF_1403_1_BM	chr_9p	0.9163987138263665	clonal
MMRF_1408_1_BM	chr_9p	1.0868167202572347	clonal
MMRF_1413_1_BM	chr_9p	1.102893890675241	clonal
MMRF_1423_1_BM	chr_9p	1.0096463022508038	clonal
MMRF_1424_1_BM	chr_9p	0	normal
MMRF_1425_1_BM	chr_9p	0.9121114683815648	clonal
MMRF_1426_1_BM	chr_9p	0.11468381564844586	subclonal_minor
MMRF_1431_1_BM	chr_9p	1.5112540192926043	clonal
MMRF_1432_1_BM	chr_9p	-1.0182207931404073	clonal
MMRF_1433_1_BM	chr_9p	0	normal
MMRF_1434_1_BM	chr_9p	0	normal
MMRF_1436_1_BM	chr_9p	0.9099678456591639	clonal
MMRF_1439_1_BM	chr_9p	-1.1039657020364415	clonal
MMRF_1445_1_BM	chr_9p	-0.10932475884244372	subclonal_minor
MMRF_1446_1_BM	chr_9p	0	normal
MMRF_1447_1_BM	chr_9p	2.097534833869239	clonal
MMRF_1450_1_BM	chr_9p	0.8220793140407288	subclonal_major
MMRF_1451_1_BM	chr_9p	0	normal
MMRF_1453_1_BM	chr_9p	0	normal
MMRF_1454_1_BM	chr_9p	0	normal
MMRF_1460_1_BM	chr_9p	0.8906752411575561	subclonal_major
MMRF_1461_1_BM	chr_9p	0	normal
MMRF_1462_1_BM	chr_9p	0.25401929260450157	subclonal_minor
MMRF_1466_1_BM	chr_9p	0.9292604501607716	clonal
MMRF_1474_1_BM	chr_9p	2.232583065380493	clonal
MMRF_1484_1_BM	chr_9p	0	normal
MMRF_1485_1_BM	chr_9p	0.9678456591639871	clonal
MMRF_1486_1_BM	chr_9p	0.7706323687031081	subclonal_major
MMRF_1489_1_BM	chr_9p	1.7642015005359055	clonal
MMRF_1491_1_BM	chr_9p	-0.11361200428724544	subclonal_minor
MMRF_1497_1_BM	chr_9p	0	normal
MMRF_1499_1_BM	chr_9p	0	normal
MMRF_1501_1_BM	chr_9p	1.4908896034297963	clonal
MMRF_1502_1_BM	chr_9p	0	normal
MMRF_1505_1_BM	chr_9p	0	normal
MMRF_1506_1_BM	chr_9p	0	normal
MMRF_1510_1_BM	chr_9p	1.285101822079314	clonal
MMRF_1511_1_BM	chr_9p	1.0171489817792068	clonal
MMRF_1512_1_BM	chr_9p	1.0235798499464093	clonal
MMRF_1516_1_BM	chr_9p	0	normal
MMRF_1519_1_BM	chr_9p	1.5980707395498392	clonal
MMRF_1522_1_BM	chr_9p	1.4233654876741693	clonal
MMRF_1523_1_BM	chr_9p	0	normal
MMRF_1525_1_BM	chr_9p	0.8885316184351553	subclonal_major
MMRF_1531_1_BM	chr_9p	0.9506966773847803	clonal
MMRF_1533_1_BM	chr_9p	1.0793140407288315	clonal
MMRF_1534_1_BM	chr_9p	0	normal
MMRF_1535_1_BM	chr_9p	0	normal
MMRF_1537_1_BM	chr_9p	0.9046087888531618	clonal
MMRF_1538_1_BM	chr_9p	0.9817792068595927	clonal
MMRF_1539_1_BM	chr_9p	0	normal
MMRF_1540_1_BM	chr_9p	0	normal
MMRF_1541_1_BM	chr_9p	0	normal
MMRF_1542_1_BM	chr_9p	0.1082529474812433	subclonal_minor
MMRF_1543_1_BM	chr_9p	2.0911039657020365	clonal
MMRF_1546_1_BM	chr_9p	1.7138263665594855	clonal
MMRF_1547_1_BM	chr_9p	0.2433011789924973	subclonal_minor
MMRF_1550_1_BM	chr_9p	2.0289389067524115	clonal
MMRF_1555_1_BM	chr_9p	0	normal
MMRF_1556_1_BM	chr_9p	0	normal
MMRF_1560_1_BM	chr_9p	0	normal
MMRF_1564_1_BM	chr_9p	0.892818863879957	subclonal_major
MMRF_1565_1_BM	chr_9p	0.9399785637727759	clonal
MMRF_1568_1_BM	chr_9p	0	normal
MMRF_1570_1_BM	chr_9p	0.9292604501607716	clonal
MMRF_1572_1_BM	chr_9p	0	normal
MMRF_1573_1_BM	chr_9p	1.012861736334405	clonal
MMRF_1574_1_BM	chr_9p	2.007502679528403	clonal
MMRF_1576_1_BM	chr_9p	0.8606645230439443	subclonal_major
MMRF_1577_1_BM	chr_9p	0.9935691318327974	clonal
MMRF_1579_1_BM	chr_9p	0.8703108252947481	subclonal_major
MMRF_1580_1_BM	chr_9p	0	normal
MMRF_1583_1_BM	chr_9p	0.9185423365487674	clonal
MMRF_1586_1_BM	chr_9p	0	normal
MMRF_1587_1_BM	chr_9p	-0.16291532690246516	subclonal_minor
MMRF_1588_1_BM	chr_9p	0.7556270096463021	subclonal_major
MMRF_1589_1_BM	chr_9p	0	normal
MMRF_1593_1_BM	chr_9p	0	normal
MMRF_1595_1_BM	chr_9p	0	normal
MMRF_1596_1_BM	chr_9p	0.8585209003215434	subclonal_major
MMRF_1597_1_BM	chr_9p	1.0385852090032153	clonal
MMRF_1598_1_BM	chr_9p	-0.11468381564844586	subclonal_minor
MMRF_1601_1_BM	chr_9p	0	normal
MMRF_1602_1_BM	chr_9p	0	normal
MMRF_1603_1_BM	chr_9p	0.9560557341907824	clonal
MMRF_1605_1_BM	chr_9p	0	normal
MMRF_1607_1_BM	chr_9p	0.5016077170418006	subclonal_major
MMRF_1608_1_BM	chr_9p	1.9839228295819935	clonal
MMRF_1610_1_BM	chr_9p	0	normal
MMRF_1613_1_BM	chr_9p	0	normal
MMRF_1614_1_BM	chr_9p	1.0568060021436227	clonal
MMRF_1617_1_BM	chr_9p	0	normal
MMRF_1618_1_BM	chr_9p	0	normal
MMRF_1621_1_BM	chr_9p	1.1714898177920685	clonal
MMRF_1622_1_BM	chr_9p	1.9196141479099678	clonal
MMRF_1624_1_BM	chr_9p	1.15005359056806	clonal
MMRF_1625_1_BM	chr_9p	1.1564844587352625	clonal
MMRF_1627_1_BM	chr_9p	0	normal
MMRF_1628_1_BM	chr_9p	0.9785637727759914	clonal
MMRF_1629_1_BM	chr_9p	0.7920685959271168	subclonal_major
MMRF_1630_1_BM	chr_9p	0	normal
MMRF_1633_1_BM	chr_9p	1.4876741693461948	clonal
MMRF_1634_1_BM	chr_9p	0	normal
MMRF_1637_1_BM	chr_9p	0	normal
MMRF_1639_1_BM	chr_9p	1.307609860664523	clonal
MMRF_1640_1_BM	chr_9p	0.8360128617363344	subclonal_major
MMRF_1641_1_BM	chr_9p	1.0471596998928188	clonal
MMRF_1642_1_BM	chr_9p	1.510182207931404	clonal
MMRF_1643_1_BM	chr_9p	1.0460878885316183	clonal
MMRF_1644_1_BM	chr_9p	0.9967845659163987	clonal
MMRF_1645_1_BM	chr_9p	1.0846730975348338	clonal
MMRF_1646_1_BM	chr_9p	0.9024651661307609	clonal
MMRF_1647_1_BM	chr_9p	0	normal
MMRF_1648_1_BM	chr_9p	1.0182207931404073	clonal
MMRF_1650_1_BM	chr_9p	0	normal
MMRF_1651_1_BM	chr_9p	0.8863879957127545	subclonal_major
MMRF_1652_1_BM	chr_9p	1.0707395498392283	clonal
MMRF_1654_1_BM	chr_9p	0.8145766345123258	subclonal_major
MMRF_1655_1_BM	chr_9p	1.082529474812433	clonal
MMRF_1656_1_BM	chr_9p	0.969989281886388	clonal
MMRF_1659_1_BM	chr_9p	0.7213290460878885	subclonal_major
MMRF_1664_1_BM	chr_9p	0	normal
MMRF_1665_1_BM	chr_9p	0.8595927116827439	subclonal_major
MMRF_1667_1_BM	chr_9p	0.9378349410503751	clonal
MMRF_1668_1_BM	chr_9p	0	normal
MMRF_1670_1_BM	chr_9p	0	normal
MMRF_1671_1_BM	chr_9p	0	normal
MMRF_1672_1_BM	chr_9p	1.042872454448017	clonal
MMRF_1674_1_BM	chr_9p	0	normal
MMRF_1676_1_BM	chr_9p	2.10075026795284	clonal
MMRF_1677_1_BM	chr_9p	0	normal
MMRF_1678_1_BM	chr_9p	0.8306538049303323	subclonal_major
MMRF_1680_1_BM	chr_9p	-0.34619506966773844	subclonal_minor
MMRF_1682_1_BM	chr_9p	0.69989281886388	subclonal_major
MMRF_1683_1_BM	chr_9p	0	normal
MMRF_1686_1_BM	chr_9p	1.5348338692390138	clonal
MMRF_1687_1_BM	chr_9p	0.4748124330117899	subclonal_minor
MMRF_1689_1_BM	chr_9p	0.9024651661307609	clonal
MMRF_1690_1_BM	chr_9p	0.9464094319399785	clonal
MMRF_1694_1_BM	chr_9p	0	normal
MMRF_1695_1_BM	chr_9p	0	normal
MMRF_1698_1_BM	chr_9p	0	normal
MMRF_1700_1_BM	chr_9p	0	normal
MMRF_1705_1_BM	chr_9p	0	normal
MMRF_1706_1_BM	chr_9p	0.7256162915326902	subclonal_major
MMRF_1710_1_BM	chr_9p	0	normal
MMRF_1713_1_BM	chr_9p	0.9614147909967845	clonal
MMRF_1714_1_BM	chr_9p	0.977491961414791	clonal
MMRF_1715_1_BM	chr_9p	0	normal
MMRF_1716_1_BM	chr_9p	2.2872454448017145	clonal
MMRF_1718_1_BM	chr_9p	0.9346195069667738	clonal
MMRF_1719_1_BM	chr_9p	0.864951768488746	subclonal_major
MMRF_1720_1_BM	chr_9p	1.0364415862808145	clonal
MMRF_1721_1_BM	chr_9p	0	normal
MMRF_1722_1_BM	chr_9p	0	normal
MMRF_1723_1_BM	chr_9p	0.9785637727759914	clonal
MMRF_1725_1_BM	chr_9p	0.307609860664523	subclonal_minor
MMRF_1726_1_BM	chr_9p	2.037513397642015	clonal
MMRF_1727_1_BM	chr_9p	0	normal
MMRF_1730_1_BM	chr_9p	0.9367631296891746	clonal
MMRF_1733_1_BM	chr_9p	0.8585209003215434	subclonal_major
MMRF_1735_1_BM	chr_9p	1.8896034297963555	clonal
MMRF_1736_1_BM	chr_9p	0	normal
MMRF_1738_1_BM	chr_9p	1.0042872454448017	clonal
MMRF_1739_1_BM	chr_9p	1.0042872454448017	clonal
MMRF_1740_1_BM	chr_9p	0	normal
MMRF_1744_1_BM	chr_9p	0	normal
MMRF_1746_1_BM	chr_9p	0	normal
MMRF_1750_1_BM	chr_9p	0	normal
MMRF_1753_1_BM	chr_9p	0	normal
MMRF_1755_1_BM	chr_9p	0.6195069667738478	subclonal_major
MMRF_1758_1_BM	chr_9p	1.587352625937835	clonal
MMRF_1759_1_BM	chr_9p	1.0889603429796355	clonal
MMRF_1760_1_BM	chr_9p	0	normal
MMRF_1761_1_BM	chr_9p	1.2711682743837083	clonal
MMRF_1763_1_BM	chr_9p	1.1103965702036442	clonal
MMRF_1766_1_BM	chr_9p	0.23043944265809216	subclonal_minor
MMRF_1768_1_BM	chr_9p	1.0868167202572347	clonal
MMRF_1771_1_BM	chr_9p	1.0075026795284028	clonal
MMRF_1772_1_BM	chr_9p	0.9035369774919614	clonal
MMRF_1773_1_BM	chr_9p	0	normal
MMRF_1774_1_BM	chr_9p	0	normal
MMRF_1775_1_BM	chr_9p	0.9174705251875669	clonal
MMRF_1777_1_BM	chr_9p	0.7770632368703108	subclonal_major
MMRF_1778_1_BM	chr_9p	0	normal
MMRF_1780_1_BM	chr_9p	0	normal
MMRF_1781_1_BM	chr_9p	0	normal
MMRF_1782_1_BM	chr_9p	1.0342979635584135	clonal
MMRF_1783_1_BM	chr_9p	0	normal
MMRF_1784_1_BM	chr_9p	0.8563772775991425	subclonal_major
MMRF_1785_1_BM	chr_9p	0	normal
MMRF_1786_1_BM	chr_9p	1.1136120042872453	clonal
MMRF_1787_1_BM	chr_9p	0	normal
MMRF_1790_1_BM	chr_9p	0	normal
MMRF_1792_1_BM	chr_9p	0.9528403001071811	clonal
MMRF_1793_1_BM	chr_9p	0.9024651661307609	clonal
MMRF_1794_1_BM	chr_9p	0	normal
MMRF_1795_1_BM	chr_9p	2.153269024651661	clonal
MMRF_1796_1_BM	chr_9p	0	normal
MMRF_1797_1_BM	chr_9p	0	normal
MMRF_1801_1_BM	chr_9p	0	normal
MMRF_1802_1_BM	chr_9p	0.9356913183279743	clonal
MMRF_1803_1_BM	chr_9p	0.8885316184351553	subclonal_major
MMRF_1805_1_BM	chr_9p	0	normal
MMRF_1808_1_BM	chr_9p	0.9496248660235798	clonal
MMRF_1810_1_BM	chr_9p	0.9871382636655949	clonal
MMRF_1814_1_BM	chr_9p	0.9431939978563773	clonal
MMRF_1815_1_BM	chr_9p	0	normal
MMRF_1816_1_BM	chr_9p	0	normal
MMRF_1817_1_BM	chr_9p	0	normal
MMRF_1819_1_BM	chr_9p	0	normal
MMRF_1820_1_BM	chr_9p	0.7438370846730974	subclonal_major
MMRF_1822_1_BM	chr_9p	0	normal
MMRF_1823_1_BM	chr_9p	0	normal
MMRF_1824_1_BM	chr_9p	0.667738478027867	subclonal_major
MMRF_1825_1_BM	chr_9p	0	normal
MMRF_1830_1_BM	chr_9p	0	normal
MMRF_1831_1_BM	chr_9p	0.6463022508038585	subclonal_major
MMRF_1832_1_BM	chr_9p	0	normal
MMRF_1833_1_BM	chr_9p	1.9260450160771703	clonal
MMRF_1834_1_BM	chr_9p	1.954983922829582	clonal
MMRF_1835_1_BM	chr_9p	0	normal
MMRF_1837_1_BM	chr_9p	0	normal
MMRF_1838_1_BM	chr_9p	0	normal
MMRF_1839_1_BM	chr_9p	0.6881028938906752	subclonal_major
MMRF_1841_1_BM	chr_9p	1.189710610932476	clonal
MMRF_1842_1_BM	chr_9p	0	normal
MMRF_1845_1_BM	chr_9p	0.1457663451232583	subclonal_minor
MMRF_1846_1_BM	chr_9p	1.0418006430868167	clonal
MMRF_1847_1_BM	chr_9p	-0.6763129689174705	subclonal_major
MMRF_1850_1_BM	chr_9p	1.1071811361200428	clonal
MMRF_1851_1_BM	chr_9p	0	normal
MMRF_1854_1_BM	chr_9p	0.7438370846730974	subclonal_major
MMRF_1855_1_BM	chr_9p	0	normal
MMRF_1856_1_BM	chr_9p	0	normal
MMRF_1858_1_BM	chr_9p	1.0117899249732045	clonal
MMRF_1859_1_BM	chr_9p	1.682743837084673	clonal
MMRF_1860_1_BM	chr_9p	0	normal
MMRF_1861_1_BM	chr_9p	0.4448017148981779	subclonal_minor
MMRF_1862_1_BM	chr_9p	0	normal
MMRF_1865_1_BM	chr_9p	0	normal
MMRF_1866_1_BM	chr_9p	0	normal
MMRF_1867_1_BM	chr_9p	1.1661307609860665	clonal
MMRF_1871_1_BM	chr_9p	1.9464094319399785	clonal
MMRF_1873_1_BM	chr_9p	1	clonal
MMRF_1876_1_BM	chr_9p	0	normal
MMRF_1879_1_BM	chr_9p	0	normal
MMRF_1880_1_BM	chr_9p	1.0214362272240085	clonal
MMRF_1881_1_BM	chr_9p	1.1039657020364415	clonal
MMRF_1882_1_BM	chr_9p	1.144694533762058	clonal
MMRF_1886_1_BM	chr_9p	0	normal
MMRF_1888_1_BM	chr_9p	1.1146838156484458	clonal
MMRF_1890_1_BM	chr_9p	-0.14683815648445875	subclonal_minor
MMRF_1891_1_BM	chr_9p	0.9871382636655949	clonal
MMRF_1893_1_BM	chr_9p	0.4533762057877813	subclonal_minor
MMRF_1895_1_BM	chr_9p	1.8606645230439443	clonal
MMRF_1900_1_BM	chr_9p	0.9635584137191854	clonal
MMRF_1906_1_BM	chr_9p	0	normal
MMRF_1908_1_BM	chr_9p	0	normal
MMRF_1911_1_BM	chr_9p	0	normal
MMRF_1915_1_BM	chr_9p	0	normal
MMRF_1916_1_BM	chr_9p	0.42443729903536975	subclonal_minor
MMRF_1917_1_BM	chr_9p	0	normal
MMRF_1918_1_BM	chr_9p	0	normal
MMRF_1921_1_BM	chr_9p	0.8788853161843515	subclonal_major
MMRF_1922_1_BM	chr_9p	0.9678456591639871	clonal
MMRF_1927_1_BM	chr_9p	0	normal
MMRF_1928_1_BM	chr_9p	0.9828510182207931	clonal
MMRF_1929_1_BM	chr_9p	0	normal
MMRF_1930_1_BM	chr_9p	0.9753483386923901	clonal
MMRF_1931_1_BM	chr_9p	0.9217577706323686	clonal
MMRF_1932_1_BM	chr_9p	1.097534833869239	clonal
MMRF_1940_1_BM	chr_9p	0.3429796355841372	subclonal_minor
MMRF_1955_1_BM	chr_9p	0.9506966773847803	clonal
MMRF_1957_1_BM	chr_9p	0	normal
MMRF_1960_1_BM	chr_9p	3.062165058949625	clonal
